Number of Variables;9;
Variables:;
0;;this;
1;;ch;
2;;negative;
3;;this._inputEnd;
4;;this._inputPtr;
5;;this._inputBuffer;
6;;ALLOW_NON_NUMERIC_NUMBERS;
7;;match;
8;;match;

Number of Block duas;47;
Line Duas for method; _handleInvalidNumberStart;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;1126;;1149;0;this;
2;1126;1127;1128;0;this;
3;1126;1127;1132;0;this;
4;1126;;1132;0;this;
5;1126;;1132;0;this;
6;1126;;1142;0;this;
7;1126;1143;1144;0;this;
8;1126;1143;1146;0;this;
9;1126;;1146;0;this;
10;1126;;1144;0;this;
11;1126;;1135;0;this;
12;1126;1136;1137;0;this;
13;1126;1136;1139;0;this;
14;1126;;1139;0;this;
15;1126;;1137;0;this;
16;1126;1128;1129;0;this;
17;1126;1128;1132;0;this;
18;1126;;1129;0;this;
19;1126;1126;1127;1;ch;
20;1126;1126;1149;1;ch;
21;1126;;1149;1;ch;
22;1126;1141;1141;2;negative;
23;1126;1141;1141;2;negative;
24;1126;1144;1144;2;negative;
25;1126;1144;1144;2;negative;
26;1126;1134;1134;2;negative;
27;1126;1134;1134;2;negative;
28;1126;1137;1137;2;negative;
29;1126;1137;1137;2;negative;
30;1126;1127;1128;3;this._inputEnd;
31;1126;1127;1132;3;this._inputEnd;
32;1126;1127;1128;4;this._inputPtr;
33;1126;1127;1132;4;this._inputPtr;
34;1126;;1132;4;this._inputPtr;
35;1126;;1132;5;this._inputBuffer;
36;1126;1143;1144;7;ALLOW_NON_NUMERIC_NUMBERS;
37;1126;1143;1146;7;ALLOW_NON_NUMERIC_NUMBERS;
38;1126;1136;1137;7;ALLOW_NON_NUMERIC_NUMBERS;
39;1126;1136;1139;7;ALLOW_NON_NUMERIC_NUMBERS;
40;1132;1133;1134;1;ch;
41;1132;1133;1140;1;ch;
42;1132;1140;1141;1;ch;
43;1132;1140;1149;1;ch;
44;1132;;1149;1;ch;
45;1134;;1139;6;match;
46;1134;;1137;6;match;
47;1141;;1146;6;match;
48;1141;;1144;6;match;

Block Duas for method; _handleInvalidNumberStart;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;1;0;this;
;1126;;1149;0;this;
2;0;2;23;0;this;
;1126;1127;1128;0;this;
3;0;2;3;0;this;
;1126;1127;1132;0;this;
4;0;;3;0;this;
;1126;;1132;0;this;
;1126;;1132;0;this;
5;0;;7;0;this;
;1126;;1142;0;this;
6;0;7;9;0;this;
;1126;1143;1144;0;this;
7;0;7;8;0;this;
;1126;1143;1146;0;this;
8;0;;8;0;this;
;1126;;1146;0;this;
9;0;;11;0;this;
;1126;;1144;0;this;
10;0;;16;0;this;
;1126;;1135;0;this;
11;0;16;18;0;this;
;1126;1136;1137;0;this;
12;0;16;17;0;this;
;1126;1136;1139;0;this;
13;0;;17;0;this;
;1126;;1139;0;this;
14;0;;20;0;this;
;1126;;1137;0;this;
15;0;23;24;0;this;
;1126;1128;1129;0;this;
16;0;23;3;0;this;
;1126;1128;1132;0;this;
17;0;;24;0;this;
;1126;;1129;0;this;
18;0;0;2;1;ch;
;1126;1126;1127;1;ch;
19;0;0;1;1;ch;
;1126;1126;1149;1;ch;
20;0;;1;1;ch;
;1126;;1149;1;ch;
21;0;5;13;2;negative;
;1126;1141;1141;2;negative;
22;0;5;6;2;negative;
;1126;1141;1141;2;negative;
23;0;9;12;2;negative;
;1126;1144;1144;2;negative;
24;0;9;10;2;negative;
;1126;1144;1144;2;negative;
25;0;14;22;2;negative;
;1126;1134;1134;2;negative;
26;0;14;15;2;negative;
;1126;1134;1134;2;negative;
27;0;18;21;2;negative;
;1126;1137;1137;2;negative;
28;0;18;19;2;negative;
;1126;1137;1137;2;negative;
29;0;2;23;3;this._inputEnd;
;1126;1127;1128;3;this._inputEnd;
30;0;2;3;3;this._inputEnd;
;1126;1127;1132;3;this._inputEnd;
31;0;2;23;4;this._inputPtr;
;1126;1127;1128;4;this._inputPtr;
32;0;2;3;4;this._inputPtr;
;1126;1127;1132;4;this._inputPtr;
33;0;;3;4;this._inputPtr;
;1126;;1132;4;this._inputPtr;
34;0;;3;5;this._inputBuffer;
;1126;;1132;5;this._inputBuffer;
35;0;7;9;6;ALLOW_NON_NUMERIC_NUMBERS;
;1126;1143;1144;7;ALLOW_NON_NUMERIC_NUMBERS;
36;0;7;8;6;ALLOW_NON_NUMERIC_NUMBERS;
;1126;1143;1146;7;ALLOW_NON_NUMERIC_NUMBERS;
37;0;16;18;6;ALLOW_NON_NUMERIC_NUMBERS;
;1126;1136;1137;7;ALLOW_NON_NUMERIC_NUMBERS;
38;0;16;17;6;ALLOW_NON_NUMERIC_NUMBERS;
;1126;1136;1139;7;ALLOW_NON_NUMERIC_NUMBERS;
39;3;3;14;1;ch;
;1132;1133;1134;1;ch;
40;3;3;4;1;ch;
;1132;1133;1140;1;ch;
41;3;4;5;1;ch;
;1132;1140;1141;1;ch;
42;3;4;1;1;ch;
;1132;1140;1149;1;ch;
43;3;;1;1;ch;
;1132;;1149;1;ch;
44;16;;17;7;match;
;1134;;1139;6;match;
45;16;;20;7;match;
;1134;;1137;6;match;
46;7;;8;8;match;
;1141;;1146;6;match;
47;7;;11;8;match;
;1141;;1144;6;match;
