Number of Variables;15;
Variables:;
0;;this;
1;;FIELD_NAME;
2;;this._currToken;
3;;this._nextToken;
4;;VALUE_TRUE;
5;;TRUE;
6;;VALUE_FALSE;
7;;FALSE;
8;;START_ARRAY;
9;;this._parsingContext;
10;;this._tokenInputRow;
11;;this._tokenInputCol;
12;;START_OBJECT;
13;;$SwitchMap$com$fasterxml$jackson$core$JsonToken;
14;;t;

Number of Block duas;42;
Line Duas for method; nextBooleanValue;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;783;783;784;0;this;
2;783;783;801;0;this;
3;783;801;807;0;this;
4;783;801;803;0;this;
5;783;801;805;0;this;
6;783;;784;0;this;
7;783;;785;0;this;
8;783;;786;0;this;
9;783;;787;0;this;
10;783;;797;0;this;
11;783;;795;0;this;
12;783;783;784;1;FIELD_NAME;
13;783;783;801;1;FIELD_NAME;
14;783;783;784;2;this._currToken;
15;783;783;801;2;this._currToken;
16;783;;785;5;this._nextToken;
17;783;788;789;6;VALUE_TRUE;
18;783;788;791;6;VALUE_TRUE;
19;783;;803;7;TRUE;
20;783;;789;7;TRUE;
21;783;791;792;8;VALUE_FALSE;
22;783;791;794;8;VALUE_FALSE;
23;783;;805;9;FALSE;
24;783;;792;9;FALSE;
25;783;794;795;10;START_ARRAY;
26;783;794;796;10;START_ARRAY;
27;783;;797;11;this._parsingContext;
28;783;;795;11;this._parsingContext;
29;783;;797;12;this._tokenInputRow;
30;783;;795;12;this._tokenInputRow;
31;783;;797;13;this._tokenInputCol;
32;783;;795;13;this._tokenInputCol;
33;783;796;797;14;START_OBJECT;
34;783;796;799;14;START_OBJECT;
35;783;801;807;15;$SwitchMap$com$fasterxml$jackson$core$JsonToken;
36;783;801;803;15;$SwitchMap$com$fasterxml$jackson$core$JsonToken;
37;783;801;805;15;$SwitchMap$com$fasterxml$jackson$core$JsonToken;
38;785;788;789;4;t;
39;785;788;791;4;t;
40;785;791;792;4;t;
41;785;791;794;4;t;
42;785;794;795;4;t;
43;785;794;796;4;t;
44;785;796;797;4;t;
45;785;796;799;4;t;

Block Duas for method; nextBooleanValue;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;5;0;this;
;783;783;784;0;this;
2;0;0;1;0;this;
;783;783;801;0;this;
3;0;1;4;0;this;
;783;801;807;0;this;
4;0;1;3;0;this;
;783;801;803;0;this;
5;0;1;2;0;this;
;783;801;805;0;this;
6;0;;5;0;this;
;783;;784;0;this;
;783;;785;0;this;
;783;;786;0;this;
;783;;787;0;this;
7;0;;10;0;this;
;783;;797;0;this;
8;0;;11;0;this;
;783;;795;0;this;
9;0;0;5;1;FIELD_NAME;
;783;783;784;1;FIELD_NAME;
10;0;0;1;1;FIELD_NAME;
;783;783;801;1;FIELD_NAME;
11;0;0;5;2;this._currToken;
;783;783;784;2;this._currToken;
12;0;0;1;2;this._currToken;
;783;783;801;2;this._currToken;
13;0;;5;3;this._nextToken;
;783;;785;5;this._nextToken;
14;0;5;13;4;VALUE_TRUE;
;783;788;789;6;VALUE_TRUE;
15;0;5;6;4;VALUE_TRUE;
;783;788;791;6;VALUE_TRUE;
16;0;;3;5;TRUE;
;783;;803;7;TRUE;
17;0;;13;5;TRUE;
;783;;789;7;TRUE;
18;0;6;12;6;VALUE_FALSE;
;783;791;792;8;VALUE_FALSE;
19;0;6;7;6;VALUE_FALSE;
;783;791;794;8;VALUE_FALSE;
20;0;;2;7;FALSE;
;783;;805;9;FALSE;
21;0;;12;7;FALSE;
;783;;792;9;FALSE;
22;0;7;11;8;START_ARRAY;
;783;794;795;10;START_ARRAY;
23;0;7;8;8;START_ARRAY;
;783;794;796;10;START_ARRAY;
24;0;;10;9;this._parsingContext;
;783;;797;11;this._parsingContext;
25;0;;11;9;this._parsingContext;
;783;;795;11;this._parsingContext;
26;0;;10;10;this._tokenInputRow;
;783;;797;12;this._tokenInputRow;
27;0;;11;10;this._tokenInputRow;
;783;;795;12;this._tokenInputRow;
28;0;;10;11;this._tokenInputCol;
;783;;797;13;this._tokenInputCol;
29;0;;11;11;this._tokenInputCol;
;783;;795;13;this._tokenInputCol;
30;0;8;10;12;START_OBJECT;
;783;796;797;14;START_OBJECT;
31;0;8;9;12;START_OBJECT;
;783;796;799;14;START_OBJECT;
32;0;1;4;13;$SwitchMap$com$fasterxml$jackson$core$JsonToken;
;783;801;807;15;$SwitchMap$com$fasterxml$jackson$core$JsonToken;
33;0;1;3;13;$SwitchMap$com$fasterxml$jackson$core$JsonToken;
;783;801;803;15;$SwitchMap$com$fasterxml$jackson$core$JsonToken;
34;0;1;2;13;$SwitchMap$com$fasterxml$jackson$core$JsonToken;
;783;801;805;15;$SwitchMap$com$fasterxml$jackson$core$JsonToken;
35;5;5;13;14;t;
;785;788;789;4;t;
36;5;5;6;14;t;
;785;788;791;4;t;
37;5;6;12;14;t;
;785;791;792;4;t;
38;5;6;7;14;t;
;785;791;794;4;t;
39;5;7;11;14;t;
;785;794;795;4;t;
40;5;7;8;14;t;
;785;794;796;4;t;
41;5;8;10;14;t;
;785;796;797;4;t;
42;5;8;9;14;t;
;785;796;799;4;t;
