Number of Variables;10;
Variables:;
0;;this;
1;;this._inputPtr;
2;;this._inputBuffer;
3;;this._symbols;
4;;ptr;
5;;hash;
6;;inputLen;
7;;codes;
8;;maxCode;
9;;ch;

Number of Block duas;41;
Line Duas for method; _parseApostropheFieldName;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;1315;;1338;0;this;
2;1315;;1339;0;this;
3;1315;;1341;0;this;
4;1315;;1324;0;this;
5;1315;;1326;0;this;
6;1315;;1327;0;this;
7;1315;;1328;0;this;
8;1315;;1338;2;this._inputPtr;
9;1315;;1326;2;this._inputPtr;
10;1315;;1324;10;this._inputBuffer;
11;1315;;1328;10;this._inputBuffer;
12;1315;;1328;12;this._symbols;
13;1315;1319;1320;1;ptr;
14;1315;1319;1338;1;ptr;
15;1315;;1339;1;ptr;
16;1315;;1324;1;ptr;
17;1315;;1334;1;ptr;
18;1315;;1327;1;ptr;
19;1315;;1328;1;ptr;
20;1316;;1341;3;hash;
21;1316;;1333;3;hash;
22;1316;;1328;3;hash;
23;1317;1319;1320;5;inputLen;
24;1317;1319;1338;5;inputLen;
25;1317;1335;1338;5;inputLen;
26;1317;1335;1324;5;inputLen;
27;1320;1330;1331;7;codes;
28;1320;1330;1333;7;codes;
29;1321;1330;1330;8;maxCode;
30;1321;1330;1333;8;maxCode;
31;1324;1325;1326;9;ch;
32;1324;1325;1330;9;ch;
33;1324;1330;1330;9;ch;
34;1324;1330;1333;9;ch;
35;1324;;1333;9;ch;
36;1324;1330;1331;9;ch;
37;1324;1330;1333;9;ch;
38;1333;;1333;3;hash;
39;1333;;1328;3;hash;
40;1333;;1341;3;hash;
41;1334;1335;1338;1;ptr;
42;1334;1335;1324;1;ptr;
43;1334;;1324;1;ptr;
44;1334;;1334;1;ptr;
45;1334;;1327;1;ptr;
46;1334;;1328;1;ptr;
47;1334;;1339;1;ptr;

Block Duas for method; _parseApostropheFieldName;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;1;0;this;
;1315;;1338;0;this;
;1315;;1339;0;this;
;1315;;1341;0;this;
2;0;;3;0;this;
;1315;;1324;0;this;
3;0;;8;0;this;
;1315;;1326;0;this;
;1315;;1327;0;this;
;1315;;1328;0;this;
4;0;;1;1;this._inputPtr;
;1315;;1338;2;this._inputPtr;
5;0;;8;1;this._inputPtr;
;1315;;1326;2;this._inputPtr;
6;0;;3;2;this._inputBuffer;
;1315;;1324;10;this._inputBuffer;
7;0;;8;2;this._inputBuffer;
;1315;;1328;10;this._inputBuffer;
8;0;;8;3;this._symbols;
;1315;;1328;12;this._symbols;
9;0;0;2;4;ptr;
;1315;1319;1320;1;ptr;
10;0;0;1;4;ptr;
;1315;1319;1338;1;ptr;
11;0;;1;4;ptr;
;1315;;1339;1;ptr;
12;0;;3;4;ptr;
;1315;;1324;1;ptr;
13;0;;5;4;ptr;
;1315;;1334;1;ptr;
14;0;;8;4;ptr;
;1315;;1327;1;ptr;
;1315;;1328;1;ptr;
15;0;;1;5;hash;
;1316;;1341;3;hash;
16;0;;5;5;hash;
;1316;;1333;3;hash;
17;0;;8;5;hash;
;1316;;1328;3;hash;
18;0;0;2;6;inputLen;
;1317;1319;1320;5;inputLen;
19;0;0;1;6;inputLen;
;1317;1319;1338;5;inputLen;
20;0;5;1;6;inputLen;
;1317;1335;1338;5;inputLen;
21;0;5;3;6;inputLen;
;1317;1335;1324;5;inputLen;
22;2;6;7;7;codes;
;1320;1330;1331;7;codes;
23;2;6;5;7;codes;
;1320;1330;1333;7;codes;
24;2;4;6;8;maxCode;
;1321;1330;1330;8;maxCode;
25;2;4;5;8;maxCode;
;1321;1330;1333;8;maxCode;
26;3;3;8;9;ch;
;1324;1325;1326;9;ch;
27;3;3;4;9;ch;
;1324;1325;1330;9;ch;
28;3;4;6;9;ch;
;1324;1330;1330;9;ch;
29;3;4;5;9;ch;
;1324;1330;1333;9;ch;
30;3;;5;9;ch;
;1324;;1333;9;ch;
31;3;6;7;9;ch;
;1324;1330;1331;9;ch;
32;3;6;5;9;ch;
;1324;1330;1333;9;ch;
33;5;;5;5;hash;
;1333;;1333;3;hash;
34;5;;8;5;hash;
;1333;;1328;3;hash;
35;5;;1;5;hash;
;1333;;1341;3;hash;
36;5;5;1;4;ptr;
;1334;1335;1338;1;ptr;
37;5;5;3;4;ptr;
;1334;1335;1324;1;ptr;
38;5;;3;4;ptr;
;1334;;1324;1;ptr;
39;5;;5;4;ptr;
;1334;;1334;1;ptr;
40;5;;8;4;ptr;
;1334;;1327;1;ptr;
;1334;;1328;1;ptr;
41;5;;1;4;ptr;
;1334;;1339;1;ptr;
