Number of Variables;6;
Variables:;
0;;this;
1;;defValue;
2;;VALUE_STRING;
3;;this._currToken;
4;;this._tokenIncomplete;
5;;this._textBuffer;

Number of Block duas;15;
Line Duas for method; getValueAsString;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;232;232;233;0;this;
2;232;232;239;0;this;
3;232;;239;0;this;
4;232;233;234;0;this;
5;232;233;237;0;this;
6;232;;237;0;this;
7;232;;234;0;this;
8;232;;235;0;this;
9;232;;239;1;defValue;
10;232;232;233;2;VALUE_STRING;
11;232;232;239;2;VALUE_STRING;
12;232;232;233;3;this._currToken;
13;232;232;239;3;this._currToken;
14;232;233;234;4;this._tokenIncomplete;
15;232;233;237;4;this._tokenIncomplete;
16;232;;237;5;this._textBuffer;

Block Duas for method; getValueAsString;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;2;0;this;
;232;232;233;0;this;
2;0;0;1;0;this;
;232;232;239;0;this;
3;0;;1;0;this;
;232;;239;0;this;
4;0;2;4;0;this;
;232;233;234;0;this;
5;0;2;3;0;this;
;232;233;237;0;this;
6;0;;3;0;this;
;232;;237;0;this;
7;0;;4;0;this;
;232;;234;0;this;
;232;;235;0;this;
8;0;;1;1;defValue;
;232;;239;1;defValue;
9;0;0;2;2;VALUE_STRING;
;232;232;233;2;VALUE_STRING;
10;0;0;1;2;VALUE_STRING;
;232;232;239;2;VALUE_STRING;
11;0;0;2;3;this._currToken;
;232;232;233;3;this._currToken;
12;0;0;1;3;this._currToken;
;232;232;239;3;this._currToken;
13;0;2;4;4;this._tokenIncomplete;
;232;233;234;4;this._tokenIncomplete;
14;0;2;3;4;this._tokenIncomplete;
;232;233;237;4;this._tokenIncomplete;
15;0;;3;5;this._textBuffer;
;232;;237;5;this._textBuffer;
