Number of Variables;5;
Variables:;
0;;this;
1;;this._inputEnd;
2;;this._reader;
3;;this._inputBuffer;
4;;count;

Number of Block duas;16;
Line Duas for method; loadMore;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;118;121;122;0;this;
2;118;121;135;0;this;
3;118;;122;0;this;
4;118;;129;0;this;
5;118;;132;0;this;
6;118;;124;0;this;
7;118;;125;0;this;
8;118;;132;2;this._inputEnd;
9;118;121;122;4;this._reader;
10;118;121;135;4;this._reader;
11;118;;122;4;this._reader;
12;118;;122;6;this._inputBuffer;
13;122;123;124;5;count;
14;122;123;129;5;count;
15;122;131;132;5;count;
16;122;131;135;5;count;
17;122;;125;5;count;

Block Duas for method; loadMore;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;2;0;this;
;118;121;122;0;this;
2;0;0;1;0;this;
;118;121;135;0;this;
3;0;;2;0;this;
;118;;122;0;this;
4;0;;3;0;this;
;118;;129;0;this;
5;0;;4;0;this;
;118;;132;0;this;
6;0;;5;0;this;
;118;;124;0;this;
;118;;125;0;this;
7;0;;4;1;this._inputEnd;
;118;;132;2;this._inputEnd;
8;0;0;2;2;this._reader;
;118;121;122;4;this._reader;
9;0;0;1;2;this._reader;
;118;121;135;4;this._reader;
10;0;;2;2;this._reader;
;118;;122;4;this._reader;
11;0;;2;3;this._inputBuffer;
;118;;122;6;this._inputBuffer;
12;2;2;5;4;count;
;122;123;124;5;count;
13;2;2;3;4;count;
;122;123;129;5;count;
14;2;3;4;4;count;
;122;131;132;5;count;
15;2;3;1;4;count;
;122;131;135;5;count;
16;2;;5;4;count;
;122;;125;5;count;
