Number of Variables;7;
Variables:;
0;;this;
1;;b64variant;
2;;out;
3;;this._tokenIncomplete;
4;;VALUE_STRING;
5;;this._currToken;
6;;this._ioContext;

Number of Block duas;17;
Line Duas for method; readBinaryValue;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;386;386;386;0;this;
2;386;386;387;0;this;
3;386;;387;0;this;
4;386;386;387;0;this;
5;386;386;392;0;this;
6;386;;392;0;this;
7;386;;394;0;this;
8;386;;396;0;this;
9;386;;387;1;b64variant;
10;386;;394;1;b64variant;
11;386;;388;2;out;
12;386;;394;2;out;
13;386;386;386;3;this._tokenIncomplete;
14;386;386;387;3;this._tokenIncomplete;
15;386;386;387;4;VALUE_STRING;
16;386;386;392;4;VALUE_STRING;
17;386;386;387;5;this._currToken;
18;386;386;392;5;this._currToken;
19;386;;392;7;this._ioContext;
20;386;;396;7;this._ioContext;

Block Duas for method; readBinaryValue;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;2;0;this;
;386;386;386;0;this;
2;0;0;1;0;this;
;386;386;387;0;this;
3;0;;1;0;this;
;386;;387;0;this;
4;0;2;1;0;this;
;386;386;387;0;this;
5;0;2;3;0;this;
;386;386;392;0;this;
6;0;;3;0;this;
;386;;392;0;this;
;386;;394;0;this;
;386;;396;0;this;
7;0;;1;1;b64variant;
;386;;387;1;b64variant;
8;0;;3;1;b64variant;
;386;;394;1;b64variant;
9;0;;1;2;out;
;386;;388;2;out;
10;0;;3;2;out;
;386;;394;2;out;
11;0;0;2;3;this._tokenIncomplete;
;386;386;386;3;this._tokenIncomplete;
12;0;0;1;3;this._tokenIncomplete;
;386;386;387;3;this._tokenIncomplete;
13;0;2;1;4;VALUE_STRING;
;386;386;387;4;VALUE_STRING;
14;0;2;3;4;VALUE_STRING;
;386;386;392;4;VALUE_STRING;
15;0;2;1;5;this._currToken;
;386;386;387;5;this._currToken;
16;0;2;3;5;this._currToken;
;386;386;392;5;this._currToken;
17;0;;3;6;this._ioContext;
;386;;392;7;this._ioContext;
;386;;396;7;this._ioContext;
