Number of Variables;3;
Variables:;
0;;this;
1;;this._ioContext;
2;;buf;

Number of Block duas;5;
Line Duas for method; _releaseBuffers;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;177;;180;0;this;
2;177;;181;0;this;
3;177;;181;3;this._ioContext;
4;178;179;180;1;buf;
5;178;179;183;1;buf;
6;178;;181;1;buf;

Block Duas for method; _releaseBuffers;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;2;0;this;
;177;;180;0;this;
;177;;181;0;this;
2;0;;2;1;this._ioContext;
;177;;181;3;this._ioContext;
3;0;0;2;2;buf;
;178;179;180;1;buf;
4;0;0;1;2;buf;
;178;179;183;1;buf;
5;0;;2;2;buf;
;178;;181;1;buf;
