Number of Variables;4;
Variables:;
0;;this;
1;;this._reader;
2;;this._ioContext;
3;;AUTO_CLOSE_SOURCE;

Number of Block duas;15;
Line Duas for method; _closeInput;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;159;159;160;0;this;
2;159;159;165;0;this;
3;159;160;160;0;this;
4;159;160;161;0;this;
5;159;;161;0;this;
6;159;;163;0;this;
7;159;160;161;0;this;
8;159;160;163;0;this;
9;159;159;160;1;this._reader;
10;159;159;165;1;this._reader;
11;159;;161;1;this._reader;
12;159;160;160;2;this._ioContext;
13;159;160;161;2;this._ioContext;
14;159;160;161;3;AUTO_CLOSE_SOURCE;
15;159;160;163;3;AUTO_CLOSE_SOURCE;

Block Duas for method; _closeInput;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;2;0;this;
;159;159;160;0;this;
2;0;0;1;0;this;
;159;159;165;0;this;
3;0;2;5;0;this;
;159;160;160;0;this;
4;0;2;3;0;this;
;159;160;161;0;this;
5;0;;3;0;this;
;159;;161;0;this;
6;0;;4;0;this;
;159;;163;0;this;
7;0;5;3;0;this;
;159;160;161;0;this;
8;0;5;4;0;this;
;159;160;163;0;this;
9;0;0;2;1;this._reader;
;159;159;160;1;this._reader;
10;0;0;1;1;this._reader;
;159;159;165;1;this._reader;
11;0;;3;1;this._reader;
;159;;161;1;this._reader;
12;0;2;5;2;this._ioContext;
;159;160;160;2;this._ioContext;
13;0;2;3;2;this._ioContext;
;159;160;161;2;this._ioContext;
14;0;5;3;3;AUTO_CLOSE_SOURCE;
;159;160;161;3;AUTO_CLOSE_SOURCE;
15;0;5;4;3;AUTO_CLOSE_SOURCE;
;159;160;163;3;AUTO_CLOSE_SOURCE;
