Number of Variables;12;
Variables:;
0;L@0;statistics;
1;L@1;iterator;
2;L@2;current;
3;L@3;n;
4;L@5;min;
5;L@7;sum;
6;L@9;max;
7;L@11;m2;
8;L@13;mean;
9;L@15;variance;
10;L@17;null;
11;L@19;null;

Number of Block duas;65;
Line Duas for method; aggregate;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;307;307;308;0;statistics;
2;307;307;310;0;statistics;
3;307;;310;0;statistics;
4;310;311;312;1;iterator;
5;310;311;314;1;iterator;
6;310;;314;1;iterator;
7;310;321;322;1;iterator;
8;310;321;338;1;iterator;
9;310;;322;1;iterator;
10;315;338;339;3;n;
11;315;338;340;3;n;
12;315;340;341;3;n;
13;315;340;343;3;n;
14;315;;343;3;n;
15;315;;345;3;n;
16;315;;330;3;n;
17;315;;332;3;n;
18;316;;345;4;min;
19;316;323;323;4;min;
20;316;323;324;4;min;
21;316;323;324;4;min;
22;316;323;326;4;min;
23;317;;345;5;sum;
24;317;;329;5;sum;
25;318;;345;6;max;
26;318;326;326;6;max;
27;318;326;327;6;max;
28;318;326;327;6;max;
29;318;326;329;6;max;
30;319;;343;7;m2;
31;319;;335;7;m2;
32;320;;345;8;mean;
33;320;;333;8;mean;
34;322;323;323;2;current;
35;322;323;324;2;current;
36;322;;324;2;current;
37;322;326;326;2;current;
38;322;326;327;2;current;
39;322;;327;2;current;
40;322;;329;2;current;
41;322;;331;2;current;
42;322;;333;2;current;
43;322;;335;2;current;
44;324;;345;4;min;
45;324;323;323;4;min;
46;324;323;324;4;min;
47;324;323;324;4;min;
48;324;323;326;4;min;
49;327;;345;6;max;
50;327;326;326;6;max;
51;327;326;327;6;max;
52;327;326;327;6;max;
53;327;326;329;6;max;
54;329;;345;5;sum;
55;329;;329;5;sum;
56;332;338;339;3;n;
57;332;338;340;3;n;
58;332;340;341;3;n;
59;332;340;343;3;n;
60;332;;343;3;n;
61;332;;345;3;n;
62;332;;330;3;n;
63;332;;332;3;n;
64;334;;345;8;mean;
65;334;;333;8;mean;
66;335;;343;7;m2;
67;335;;335;7;m2;
68;339;;345;9;variance;
69;341;;345;9;variance;
70;343;;345;9;variance;

Block Duas for method; aggregate;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;18;0;statistics;
;307;307;308;0;statistics;
2;0;0;1;0;statistics;
;307;307;310;0;statistics;
3;0;;1;0;statistics;
;307;;310;0;statistics;
4;1;1;17;1;iterator;
;310;311;312;1;iterator;
5;1;1;2;1;iterator;
;310;311;314;1;iterator;
6;1;;2;1;iterator;
;310;;314;1;iterator;
7;1;3;10;1;iterator;
;310;321;322;1;iterator;
8;1;3;4;1;iterator;
;310;321;338;1;iterator;
9;1;;10;1;iterator;
;310;;322;1;iterator;
10;2;4;9;3;n;
;315;338;339;3;n;
11;2;4;5;3;n;
;315;338;340;3;n;
12;2;5;8;3;n;
;315;340;341;3;n;
13;2;5;6;3;n;
;315;340;343;3;n;
14;2;;6;3;n;
;315;;343;3;n;
15;2;;7;3;n;
;315;;345;3;n;
16;2;;14;3;n;
;315;;330;3;n;
;315;;332;3;n;
17;2;;7;4;min;
;316;;345;4;min;
18;2;10;16;4;min;
;316;323;323;4;min;
19;2;10;11;4;min;
;316;323;324;4;min;
20;2;16;11;4;min;
;316;323;324;4;min;
21;2;16;12;4;min;
;316;323;326;4;min;
22;2;;7;5;sum;
;317;;345;5;sum;
23;2;;14;5;sum;
;317;;329;5;sum;
24;2;;7;6;max;
;318;;345;6;max;
25;2;12;15;6;max;
;318;326;326;6;max;
26;2;12;13;6;max;
;318;326;327;6;max;
27;2;15;13;6;max;
;318;326;327;6;max;
28;2;15;14;6;max;
;318;326;329;6;max;
29;2;;6;7;m2;
;319;;343;7;m2;
30;2;;14;7;m2;
;319;;335;7;m2;
31;2;;7;8;mean;
;320;;345;8;mean;
32;2;;14;8;mean;
;320;;333;8;mean;
33;10;10;16;2;current;
;322;323;323;2;current;
34;10;10;11;2;current;
;322;323;324;2;current;
35;10;;11;2;current;
;322;;324;2;current;
36;10;12;15;2;current;
;322;326;326;2;current;
37;10;12;13;2;current;
;322;326;327;2;current;
38;10;;13;2;current;
;322;;327;2;current;
39;10;;14;2;current;
;322;;329;2;current;
;322;;331;2;current;
;322;;333;2;current;
;322;;335;2;current;
40;11;;7;4;min;
;324;;345;4;min;
41;11;10;16;4;min;
;324;323;323;4;min;
42;11;10;11;4;min;
;324;323;324;4;min;
43;11;16;11;4;min;
;324;323;324;4;min;
44;11;16;12;4;min;
;324;323;326;4;min;
45;13;;7;6;max;
;327;;345;6;max;
46;13;12;15;6;max;
;327;326;326;6;max;
47;13;12;13;6;max;
;327;326;327;6;max;
48;13;15;13;6;max;
;327;326;327;6;max;
49;13;15;14;6;max;
;327;326;329;6;max;
50;14;;7;5;sum;
;329;;345;5;sum;
51;14;;14;5;sum;
;329;;329;5;sum;
52;14;4;9;3;n;
;332;338;339;3;n;
53;14;4;5;3;n;
;332;338;340;3;n;
54;14;5;8;3;n;
;332;340;341;3;n;
55;14;5;6;3;n;
;332;340;343;3;n;
56;14;;6;3;n;
;332;;343;3;n;
57;14;;7;3;n;
;332;;345;3;n;
58;14;;14;3;n;
;332;;330;3;n;
;332;;332;3;n;
59;14;;7;8;mean;
;334;;345;8;mean;
60;14;;14;8;mean;
;334;;333;8;mean;
61;14;;6;7;m2;
;335;;343;7;m2;
62;14;;14;7;m2;
;335;;335;7;m2;
63;9;;7;9;variance;
;339;;345;9;variance;
64;8;;7;9;variance;
;341;;345;9;variance;
65;6;;7;9;variance;
;343;;345;9;variance;
