Number of Variables;5;
Variables:;
0;;this;
1;;keyword;
2;;attr;
3;;this.m_CaseSensitive;
4;;this.m_Keywords;

Number of Block duas;12;
Line Duas for method; addKeyword;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;298;298;299;0;this;
2;298;298;301;0;this;
3;298;;301;0;this;
4;298;;299;0;this;
5;298;;301;1;keyword;
6;298;;299;1;keyword;
7;298;;301;2;attr;
8;298;;299;2;attr;
9;298;298;299;3;this.m_CaseSensitive;
10;298;298;301;3;this.m_CaseSensitive;
11;298;;301;4;this.m_Keywords;
12;298;;299;4;this.m_Keywords;

Block Duas for method; addKeyword;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;3;0;this;
;298;298;299;0;this;
2;0;0;1;0;this;
;298;298;301;0;this;
3;0;;1;0;this;
;298;;301;0;this;
4;0;;3;0;this;
;298;;299;0;this;
5;0;;1;1;keyword;
;298;;301;1;keyword;
6;0;;3;1;keyword;
;298;;299;1;keyword;
7;0;;1;2;attr;
;298;;301;2;attr;
8;0;;3;2;attr;
;298;;299;2;attr;
9;0;0;3;3;this.m_CaseSensitive;
;298;298;299;3;this.m_CaseSensitive;
10;0;0;1;3;this.m_CaseSensitive;
;298;298;301;3;this.m_CaseSensitive;
11;0;;1;4;this.m_Keywords;
;298;;301;4;this.m_Keywords;
12;0;;3;4;this.m_Keywords;
;298;;299;4;this.m_Keywords;
