Number of Variables;5;
Variables:;
0;;this;
1;;content;
2;;startOffset;
3;;endOffset;
4;;index;

Number of Block duas;12;
Line Duas for method; startingMultiLineComment;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;616;616;617;0;this;
2;616;616;620;0;this;
3;616;;620;0;this;
4;616;;625;0;this;
5;616;;620;1;content;
6;616;;620;2;startOffset;
7;616;622;623;3;endOffset;
8;616;622;625;3;endOffset;
9;620;622;622;4;index;
10;620;622;623;4;index;
11;620;622;623;4;index;
12;620;622;625;4;index;

Block Duas for method; startingMultiLineComment;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;5;0;this;
;616;616;617;0;this;
2;0;0;1;0;this;
;616;616;620;0;this;
3;0;;1;0;this;
;616;;620;0;this;
4;0;;4;0;this;
;616;;625;0;this;
5;0;;1;1;content;
;616;;620;1;content;
6;0;;1;2;startOffset;
;616;;620;2;startOffset;
7;0;3;2;3;endOffset;
;616;622;623;3;endOffset;
8;0;3;4;3;endOffset;
;616;622;625;3;endOffset;
9;1;1;3;4;index;
;620;622;622;4;index;
10;1;1;2;4;index;
;620;622;623;4;index;
11;1;3;2;4;index;
;620;622;623;4;index;
12;1;3;4;4;index;
;620;622;625;4;index;
