Number of Variables;10;
Variables:;
0;;this;
1;;this.m_Self;
2;;this.m_BlockStart;
3;;this.m_UseBlanks;
4;;this.m_Indentation;
5;;this.m_BlockEnd;
6;;whiteSpace;
7;;i;
8;;temp;
9;;result;

Number of Block duas;27;
Line Duas for method; addMatchingBlockEnd;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;876;;881;0;this;
2;876;;893;0;this;
3;876;896;897;0;this;
4;876;896;899;0;this;
5;876;;903;0;this;
6;876;;897;0;this;
7;876;;881;7;this.m_Self;
8;876;;893;9;this.m_BlockStart;
9;876;896;897;10;this.m_UseBlanks;
10;876;896;899;10;this.m_UseBlanks;
11;876;;897;11;this.m_Indentation;
12;876;;903;12;this.m_BlockEnd;
13;876;;884;2;whiteSpace;
14;876;;895;2;whiteSpace;
15;876;;902;2;whiteSpace;
16;878;;881;5;i;
17;878;;885;5;i;
18;881;883;883;6;temp;
19;881;883;884;6;temp;
20;881;;884;6;temp;
21;881;883;884;6;temp;
22;881;883;892;6;temp;
23;885;;881;5;i;
24;885;;885;5;i;
25;892;;899;8;result;
26;892;;901;8;result;
27;892;;902;8;result;
28;892;;903;8;result;
29;892;;905;8;result;
30;892;;897;8;result;

Block Duas for method; addMatchingBlockEnd;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;1;0;this;
;876;;881;0;this;
2;0;;4;0;this;
;876;;893;0;this;
3;0;4;7;0;this;
;876;896;897;0;this;
4;0;4;5;0;this;
;876;896;899;0;this;
5;0;;6;0;this;
;876;;903;0;this;
6;0;;7;0;this;
;876;;897;0;this;
7;0;;1;1;this.m_Self;
;876;;881;7;this.m_Self;
8;0;;4;2;this.m_BlockStart;
;876;;893;9;this.m_BlockStart;
9;0;4;7;3;this.m_UseBlanks;
;876;896;897;10;this.m_UseBlanks;
10;0;4;5;3;this.m_UseBlanks;
;876;896;899;10;this.m_UseBlanks;
11;0;;7;4;this.m_Indentation;
;876;;897;11;this.m_Indentation;
12;0;;6;5;this.m_BlockEnd;
;876;;903;12;this.m_BlockEnd;
13;0;;2;6;whiteSpace;
;876;;884;2;whiteSpace;
14;0;;4;6;whiteSpace;
;876;;895;2;whiteSpace;
15;0;;6;6;whiteSpace;
;876;;902;2;whiteSpace;
16;0;;1;7;i;
;878;;881;5;i;
17;0;;2;7;i;
;878;;885;5;i;
18;1;1;3;8;temp;
;881;883;883;6;temp;
19;1;1;2;8;temp;
;881;883;884;6;temp;
20;1;;2;8;temp;
;881;;884;6;temp;
21;1;3;2;8;temp;
;881;883;884;6;temp;
22;1;3;4;8;temp;
;881;883;892;6;temp;
23;2;;1;7;i;
;885;;881;5;i;
24;2;;2;7;i;
;885;;885;5;i;
25;4;;5;9;result;
;892;;899;8;result;
26;4;;6;9;result;
;892;;901;8;result;
;892;;902;8;result;
;892;;903;8;result;
;892;;905;8;result;
27;4;;7;9;result;
;892;;897;8;result;
