Number of Variables;5;
Variables:;
0;;this;
1;;content;
2;;startOffset;
3;;endOffset;
4;;index;

Number of Block duas;12;
Line Duas for method; endingMultiLineComment;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;641;641;642;0;this;
2;641;641;645;0;this;
3;641;;645;0;this;
4;641;;650;0;this;
5;641;;645;1;content;
6;641;;645;2;startOffset;
7;641;647;648;3;endOffset;
8;641;647;650;3;endOffset;
9;645;647;647;4;index;
10;645;647;648;4;index;
11;645;647;648;4;index;
12;645;647;650;4;index;

Block Duas for method; endingMultiLineComment;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;5;0;this;
;641;641;642;0;this;
2;0;0;1;0;this;
;641;641;645;0;this;
3;0;;1;0;this;
;641;;645;0;this;
4;0;;4;0;this;
;641;;650;0;this;
5;0;;1;1;content;
;641;;645;1;content;
6;0;;1;2;startOffset;
;641;;645;2;startOffset;
7;0;3;2;3;endOffset;
;641;647;648;3;endOffset;
8;0;3;4;3;endOffset;
;641;647;650;3;endOffset;
9;1;1;3;4;index;
;645;647;647;4;index;
10;1;1;2;4;index;
;645;647;648;4;index;
11;1;3;2;4;index;
;645;647;648;4;index;
12;1;3;4;4;index;
;645;647;650;4;index;
