Number of Variables;4;
Variables:;
0;;this;
1;;keywords;
2;;attr;
3;;i;

Number of Block duas;11;
Line Duas for method; addKeywords;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;286;;287;0;this;
2;286;286;287;1;keywords;
3;286;286;289;1;keywords;
4;286;;287;1;keywords;
5;286;;287;2;attr;
6;286;286;287;3;i;
7;286;286;289;3;i;
8;286;;287;3;i;
9;286;;286;3;i;
10;286;286;287;3;i;
11;286;286;289;3;i;
12;286;;287;3;i;
13;286;;286;3;i;

Block Duas for method; addKeywords;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;3;0;this;
;286;;287;0;this;
2;0;1;3;1;keywords;
;286;286;287;1;keywords;
3;0;1;2;1;keywords;
;286;286;289;1;keywords;
4;0;;3;1;keywords;
;286;;287;1;keywords;
5;0;;3;2;attr;
;286;;287;2;attr;
6;0;1;3;3;i;
;286;286;287;3;i;
7;0;1;2;3;i;
;286;286;289;3;i;
8;0;;3;3;i;
;286;;287;3;i;
;286;;286;3;i;
9;3;1;3;3;i;
;286;286;287;3;i;
10;3;1;2;3;i;
;286;286;289;3;i;
11;3;;3;3;i;
;286;;287;3;i;
;286;;286;3;i;
