Number of Variables;5;
Variables:;
0;;this;
1;;content;
2;;startLine;
3;;endLine;
4;;i;

Number of Block duas;24;
Line Duas for method; processChangedLines;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;405;415;416;0;this;
2;405;415;421;0;this;
3;405;427;428;0;this;
4;405;427;430;0;this;
5;405;;430;0;this;
6;405;;428;0;this;
7;405;;422;0;this;
8;405;;416;0;this;
9;405;;430;3;content;
10;405;;428;3;content;
11;405;;422;3;content;
12;405;;416;3;content;
13;409;;421;5;startLine;
14;409;;416;5;startLine;
15;410;421;422;7;endLine;
16;410;421;427;7;endLine;
17;410;;430;7;endLine;
18;410;;428;7;endLine;
19;421;421;422;8;i;
20;421;421;427;8;i;
21;421;;422;8;i;
22;421;;421;8;i;
23;421;421;422;8;i;
24;421;421;427;8;i;
25;421;;422;8;i;
26;421;;421;8;i;

Block Duas for method; processChangedLines;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;8;0;this;
;405;415;416;0;this;
2;0;0;1;0;this;
;405;415;421;0;this;
3;0;3;6;0;this;
;405;427;428;0;this;
4;0;3;4;0;this;
;405;427;430;0;this;
5;0;;4;0;this;
;405;;430;0;this;
6;0;;6;0;this;
;405;;428;0;this;
7;0;;7;0;this;
;405;;422;0;this;
8;0;;8;0;this;
;405;;416;0;this;
9;0;;4;1;content;
;405;;430;3;content;
10;0;;6;1;content;
;405;;428;3;content;
11;0;;7;1;content;
;405;;422;3;content;
12;0;;8;1;content;
;405;;416;3;content;
13;0;;1;2;startLine;
;409;;421;5;startLine;
14;0;;8;2;startLine;
;409;;416;5;startLine;
15;0;2;7;3;endLine;
;410;421;422;7;endLine;
16;0;2;3;3;endLine;
;410;421;427;7;endLine;
17;0;;4;3;endLine;
;410;;430;7;endLine;
18;0;;6;3;endLine;
;410;;428;7;endLine;
19;1;2;7;4;i;
;421;421;422;8;i;
20;1;2;3;4;i;
;421;421;427;8;i;
21;1;;7;4;i;
;421;;422;8;i;
;421;;421;8;i;
22;7;2;7;4;i;
;421;421;422;8;i;
23;7;2;3;4;i;
;421;421;427;8;i;
24;7;;7;4;i;
;421;;422;8;i;
;421;;421;8;i;
