Number of Variables;8;
Variables:;
0;;this;
1;;offset;
2;;str;
3;;a;
4;;this.m_AddMatchingEndBlocks;
5;;this.m_BlockStart;
6;;this.m_UseBlanks;
7;;this.m_Indentation;

Number of Block duas;30;
Line Duas for method; insertString;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;371;371;371;0;this;
2;371;371;374;0;this;
3;371;374;374;0;this;
4;371;374;378;0;this;
5;371;;378;0;this;
6;371;;379;0;this;
7;371;;375;0;this;
8;371;371;371;0;this;
9;371;371;374;0;this;
10;371;372;373;0;this;
11;371;372;374;0;this;
12;371;;373;0;this;
13;371;;378;1;offset;
14;371;;379;1;offset;
15;371;;373;1;offset;
16;371;;378;2;str;
17;371;;379;2;str;
18;371;374;375;2;str;
19;371;374;378;2;str;
20;371;372;373;2;str;
21;371;372;374;2;str;
22;371;;378;3;a;
23;371;371;371;4;this.m_AddMatchingEndBlocks;
24;371;371;374;4;this.m_AddMatchingEndBlocks;
25;371;371;371;5;this.m_BlockStart;
26;371;371;374;5;this.m_BlockStart;
27;371;372;373;5;this.m_BlockStart;
28;371;372;374;5;this.m_BlockStart;
29;371;374;374;6;this.m_UseBlanks;
30;371;374;378;6;this.m_UseBlanks;
31;371;;375;7;this.m_Indentation;
32;373;;378;2;str;
33;373;;379;2;str;
34;375;;378;2;str;
35;375;;379;2;str;

Block Duas for method; insertString;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;5;0;this;
;371;371;371;0;this;
2;0;0;1;0;this;
;371;371;374;0;this;
3;0;1;3;0;this;
;371;374;374;0;this;
4;0;1;2;0;this;
;371;374;378;0;this;
5;0;;2;0;this;
;371;;378;0;this;
;371;;379;0;this;
6;0;;4;0;this;
;371;;375;0;this;
7;0;5;6;0;this;
;371;371;371;0;this;
8;0;5;1;0;this;
;371;371;374;0;this;
9;0;6;7;0;this;
;371;372;373;0;this;
10;0;6;1;0;this;
;371;372;374;0;this;
11;0;;7;0;this;
;371;;373;0;this;
12;0;;2;1;offset;
;371;;378;1;offset;
;371;;379;1;offset;
13;0;;7;1;offset;
;371;;373;1;offset;
14;0;;2;2;str;
;371;;378;2;str;
;371;;379;2;str;
15;0;3;4;2;str;
;371;374;375;2;str;
16;0;3;2;2;str;
;371;374;378;2;str;
17;0;6;7;2;str;
;371;372;373;2;str;
18;0;6;1;2;str;
;371;372;374;2;str;
19;0;;2;3;a;
;371;;378;3;a;
20;0;0;5;4;this.m_AddMatchingEndBlocks;
;371;371;371;4;this.m_AddMatchingEndBlocks;
21;0;0;1;4;this.m_AddMatchingEndBlocks;
;371;371;374;4;this.m_AddMatchingEndBlocks;
22;0;5;6;5;this.m_BlockStart;
;371;371;371;5;this.m_BlockStart;
23;0;5;1;5;this.m_BlockStart;
;371;371;374;5;this.m_BlockStart;
24;0;6;7;5;this.m_BlockStart;
;371;372;373;5;this.m_BlockStart;
25;0;6;1;5;this.m_BlockStart;
;371;372;374;5;this.m_BlockStart;
26;0;1;3;6;this.m_UseBlanks;
;371;374;374;6;this.m_UseBlanks;
27;0;1;2;6;this.m_UseBlanks;
;371;374;378;6;this.m_UseBlanks;
28;0;;4;7;this.m_Indentation;
;371;;375;7;this.m_Indentation;
29;7;;2;2;str;
;373;;378;2;str;
;373;;379;2;str;
30;4;;2;2;str;
;375;;378;2;str;
;375;;379;2;str;
