Number of Variables;7;
Variables:;
0;;this;
1;;content;
2;;this.m_Self;
3;;DEFAULT_COMMENT;
4;;offset;
5;;endDelimiter;
6;;startDelimiter;

Number of Block duas;25;
Line Duas for method; commentLinesAfter;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;480;485;486;0;this;
2;480;485;489;0;this;
3;480;;495;0;this;
4;480;;499;0;this;
5;480;;486;0;this;
6;480;;495;1;content;
7;480;;486;1;content;
8;480;;499;7;this.m_Self;
9;480;;499;8;DEFAULT_COMMENT;
10;480;;499;3;offset;
11;480;498;499;3;offset;
12;480;498;502;3;offset;
13;480;;486;3;offset;
14;484;489;490;5;endDelimiter;
15;484;489;495;5;endDelimiter;
16;484;;495;5;endDelimiter;
17;484;;499;5;endDelimiter;
18;486;489;490;5;endDelimiter;
19;486;489;495;5;endDelimiter;
20;486;;495;5;endDelimiter;
21;486;;499;5;endDelimiter;
22;495;498;498;6;startDelimiter;
23;495;498;499;6;startDelimiter;
24;495;498;499;6;startDelimiter;
25;495;498;502;6;startDelimiter;

Block Duas for method; commentLinesAfter;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;7;0;this;
;480;485;486;0;this;
2;0;0;1;0;this;
;480;485;489;0;this;
3;0;;2;0;this;
;480;;495;0;this;
4;0;;3;0;this;
;480;;499;0;this;
5;0;;7;0;this;
;480;;486;0;this;
6;0;;2;1;content;
;480;;495;1;content;
7;0;;7;1;content;
;480;;486;1;content;
8;0;;3;2;this.m_Self;
;480;;499;7;this.m_Self;
9;0;;3;3;DEFAULT_COMMENT;
;480;;499;8;DEFAULT_COMMENT;
10;0;;3;4;offset;
;480;;499;3;offset;
11;0;5;3;4;offset;
;480;498;499;3;offset;
12;0;5;4;4;offset;
;480;498;502;3;offset;
13;0;;7;4;offset;
;480;;486;3;offset;
14;0;1;6;5;endDelimiter;
;484;489;490;5;endDelimiter;
15;0;1;2;5;endDelimiter;
;484;489;495;5;endDelimiter;
16;0;;2;5;endDelimiter;
;484;;495;5;endDelimiter;
17;0;;3;5;endDelimiter;
;484;;499;5;endDelimiter;
18;7;1;6;5;endDelimiter;
;486;489;490;5;endDelimiter;
19;7;1;2;5;endDelimiter;
;486;489;495;5;endDelimiter;
20;7;;2;5;endDelimiter;
;486;;495;5;endDelimiter;
21;7;;3;5;endDelimiter;
;486;;499;5;endDelimiter;
22;2;2;5;6;startDelimiter;
;495;498;498;6;startDelimiter;
23;2;2;3;6;startDelimiter;
;495;498;499;6;startDelimiter;
24;2;5;3;6;startDelimiter;
;495;498;499;6;startDelimiter;
25;2;5;4;6;startDelimiter;
;495;498;502;6;startDelimiter;
