Number of Variables;7;
Variables:;
0;;this;
1;;content;
2;;startOffset;
3;;endOffset;
4;;this.m_Self;
5;;endOfToken;
6;;attr;

Number of Block duas;31;
Line Duas for method; getOtherToken;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;752;;764;0;this;
2;752;;766;0;this;
3;752;755;756;0;this;
4;752;755;758;0;this;
5;752;;761;1;content;
6;752;755;756;1;content;
7;752;755;758;1;content;
8;752;;761;2;startOffset;
9;752;;766;2;startOffset;
10;752;754;755;3;endOffset;
11;752;754;761;3;endOffset;
12;752;;766;7;this.m_Self;
13;752;754;755;4;endOfToken;
14;752;754;761;4;endOfToken;
15;752;;761;4;endOfToken;
16;752;;770;4;endOfToken;
17;752;;766;4;endOfToken;
18;752;755;756;4;endOfToken;
19;752;755;758;4;endOfToken;
20;752;;758;4;endOfToken;
21;758;754;755;4;endOfToken;
22;758;754;761;4;endOfToken;
23;758;;761;4;endOfToken;
24;758;;770;4;endOfToken;
25;758;;766;4;endOfToken;
26;758;755;756;4;endOfToken;
27;758;755;758;4;endOfToken;
28;758;;758;4;endOfToken;
29;764;765;766;6;attr;
30;764;765;770;6;attr;
31;764;;766;6;attr;

Block Duas for method; getOtherToken;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;2;0;this;
;752;;764;0;this;
2;0;;4;0;this;
;752;;766;0;this;
3;0;5;7;0;this;
;752;755;756;0;this;
4;0;5;6;0;this;
;752;755;758;0;this;
5;0;;2;1;content;
;752;;761;1;content;
6;0;5;7;1;content;
;752;755;756;1;content;
7;0;5;6;1;content;
;752;755;758;1;content;
8;0;;2;2;startOffset;
;752;;761;2;startOffset;
9;0;;4;2;startOffset;
;752;;766;2;startOffset;
10;0;1;5;3;endOffset;
;752;754;755;3;endOffset;
11;0;1;2;3;endOffset;
;752;754;761;3;endOffset;
12;0;;4;4;this.m_Self;
;752;;766;7;this.m_Self;
13;0;1;5;5;endOfToken;
;752;754;755;4;endOfToken;
14;0;1;2;5;endOfToken;
;752;754;761;4;endOfToken;
15;0;;2;5;endOfToken;
;752;;761;4;endOfToken;
16;0;;3;5;endOfToken;
;752;;770;4;endOfToken;
17;0;;4;5;endOfToken;
;752;;766;4;endOfToken;
18;0;5;7;5;endOfToken;
;752;755;756;4;endOfToken;
19;0;5;6;5;endOfToken;
;752;755;758;4;endOfToken;
20;0;;6;5;endOfToken;
;752;;758;4;endOfToken;
21;6;1;5;5;endOfToken;
;758;754;755;4;endOfToken;
22;6;1;2;5;endOfToken;
;758;754;761;4;endOfToken;
23;6;;2;5;endOfToken;
;758;;761;4;endOfToken;
24;6;;3;5;endOfToken;
;758;;770;4;endOfToken;
25;6;;4;5;endOfToken;
;758;;766;4;endOfToken;
26;6;5;7;5;endOfToken;
;758;755;756;4;endOfToken;
27;6;5;6;5;endOfToken;
;758;755;758;4;endOfToken;
28;6;;6;5;endOfToken;
;758;;758;4;endOfToken;
29;2;2;4;6;attr;
;764;765;766;6;attr;
30;2;2;3;6;attr;
;764;765;770;6;attr;
31;2;;4;6;attr;
;764;;766;6;attr;
