Number of Variables;19;
Variables:;
0;L@0;this;
1;L@1;inputFormat;
2;L@0.weka.filters.supervised.attribute.MergeNominalValues.m_SelectCols;null;
3;L@0.weka.filters.supervised.attribute.MergeNominalValues.m_SelectedAttributes;this.m_SelectedAttributes;
4;L@2;freqs;
5;L@3;null;
6;L@4;null;
7;L@5;null;
8;L@6;null;
9;L@7;current;
10;L@8;att;
11;L@9;current;
12;L@0.weka.filters.supervised.attribute.MergeNominalValues.m_AttToBeModified;this.m_AttToBeModified;
13;L@0.weka.filters.supervised.attribute.MergeNominalValues.m_Indicators;this.m_Indicators;
14;L@0.weka.filters.supervised.attribute.MergeNominalValues.m_Debug;this.m_Debug;
15;S@java.lang.System.err;err;
16;L@10;index;
17;L@11;val;
18;L@0.weka.filters.supervised.attribute.MergeNominalValues.m_UseShortIdentifiers;this.m_UseShortIdentifiers;

Number of Block duas;250;
Line Duas for method; determineOutputFormat;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;460;;490;0;this;
2;460;;491;0;this;
3;460;;492;0;this;
4;460;525;528;0;this;
5;460;525;565;0;this;
6;460;529;530;0;this;
7;460;529;536;0;this;
8;460;540;541;0;this;
9;460;540;557;0;this;
10;460;;541;0;this;
11;460;552;553;0;this;
12;460;552;540;0;this;
13;460;546;547;0;this;
14;460;546;549;0;this;
15;460;530;531;0;this;
16;460;530;529;0;this;
17;460;;531;0;this;
18;460;497;498;0;this;
19;460;497;502;0;this;
20;460;;502;0;this;
21;460;504;505;0;this;
22;460;504;512;0;this;
23;460;512;513;0;this;
24;460;512;492;0;this;
25;460;513;514;0;this;
26;460;513;512;0;this;
27;460;;514;0;this;
28;460;505;506;0;this;
29;460;505;508;0;this;
30;460;;506;0;this;
31;460;;477;0;this;
32;460;;476;1;inputFormat;
33;460;;490;1;inputFormat;
34;460;;491;1;inputFormat;
35;460;522;523;1;inputFormat;
36;460;522;570;1;inputFormat;
37;460;;570;1;inputFormat;
38;460;;571;1;inputFormat;
39;460;;524;1;inputFormat;
40;460;494;494;1;inputFormat;
41;460;494;492;1;inputFormat;
42;460;495;497;1;inputFormat;
43;460;495;492;1;inputFormat;
44;460;;498;1;inputFormat;
45;460;479;479;1;inputFormat;
46;460;479;477;1;inputFormat;
47;460;480;481;1;inputFormat;
48;460;480;477;1;inputFormat;
49;460;;469;1;inputFormat;
50;460;470;470;1;inputFormat;
51;460;470;467;1;inputFormat;
52;460;;471;1;inputFormat;
53;460;497;498;14;this.m_Debug;
54;460;497;502;14;this.m_Debug;
55;460;504;505;14;this.m_Debug;
56;460;504;512;14;this.m_Debug;
57;460;;508;15;err;
58;460;;506;15;err;
59;460;;498;15;err;
60;460;552;553;18;this.m_UseShortIdentifiers;
61;460;552;540;18;this.m_UseShortIdentifiers;
62;460;546;547;18;this.m_UseShortIdentifiers;
63;460;546;549;18;this.m_UseShortIdentifiers;
64;463;;492;3;this.m_SelectedAttributes;
65;463;;477;3;this.m_SelectedAttributes;
66;466;;502;4;freqs;
67;466;;483;4;freqs;
68;466;;471;4;freqs;
69;467;;467;5;null;
70;467;467;467;6;null;
71;467;467;476;6;null;
72;467;467;467;7;null;
73;467;467;476;7;null;
74;467;;467;7;null;
75;467;;467;7;null;
76;468;470;470;9;current;
77;468;470;467;9;current;
78;468;;471;9;current;
79;469;470;471;10;att;
80;469;470;467;10;att;
81;469;;471;10;att;
82;467;467;467;7;null;
83;467;467;476;7;null;
84;467;;467;7;null;
85;467;;467;7;null;
86;476;476;476;5;null;
87;476;476;490;5;null;
88;476;;476;5;null;
89;476;481;481;6;inst;
90;476;481;477;6;inst;
91;476;481;482;6;inst;
92;476;481;477;6;inst;
93;476;;483;6;inst;
94;477;;477;7;null;
95;477;477;477;8;null;
96;477;477;487;8;null;
97;477;477;477;9;null;
98;477;477;487;9;null;
99;477;;477;9;null;
100;477;;477;9;null;
101;478;479;479;11;current;
102;478;479;477;11;current;
103;478;480;481;11;current;
104;478;480;477;11;current;
105;478;481;481;11;current;
106;478;481;477;11;current;
107;478;;483;11;current;
108;477;477;477;9;null;
109;477;477;487;9;null;
110;477;;477;9;null;
111;477;;477;9;null;
112;490;525;528;12;this.m_AttToBeModified;
113;490;525;565;12;this.m_AttToBeModified;
114;490;;514;12;this.m_AttToBeModified;
115;491;529;530;13;this.m_Indicators;
116;491;529;536;13;this.m_Indicators;
117;491;540;541;13;this.m_Indicators;
118;491;540;557;13;this.m_Indicators;
119;491;;541;13;this.m_Indicators;
120;491;530;531;13;this.m_Indicators;
121;491;530;529;13;this.m_Indicators;
122;491;;531;13;this.m_Indicators;
123;491;;502;13;this.m_Indicators;
124;491;512;513;13;this.m_Indicators;
125;491;512;492;13;this.m_Indicators;
126;491;513;514;13;this.m_Indicators;
127;491;513;512;13;this.m_Indicators;
128;491;505;506;13;this.m_Indicators;
129;491;505;508;13;this.m_Indicators;
130;491;;506;13;this.m_Indicators;
131;492;;492;5;null;
132;492;492;492;6;null;
133;492;492;521;6;null;
134;492;492;492;7;null;
135;492;492;521;7;null;
136;492;;492;7;null;
137;492;;492;7;null;
138;493;494;494;9;current;
139;493;494;492;9;current;
140;493;495;497;9;current;
141;493;495;492;9;current;
142;493;;502;9;current;
143;493;512;513;9;current;
144;493;512;492;9;current;
145;493;513;514;9;current;
146;493;513;512;9;current;
147;493;;514;9;current;
