Number of Variables;4;
Variables:;
0;L@0;this;
1;L@1;options;
2;L@2;significanceLevelString;
3;L@3;tmpStr;

Number of Block duas;13;
Line Duas for method; setOptions;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;275;;279;0;this;
2;275;;286;0;this;
3;275;;289;0;this;
4;275;;291;0;this;
5;275;;293;0;this;
6;275;;284;0;this;
7;275;;277;0;this;
8;275;;282;1;options;
9;275;;289;1;options;
10;275;;291;1;options;
11;275;;293;1;options;
12;275;;295;1;options;
13;275;276;277;2;significanceLevelString;
14;275;276;279;2;significanceLevelString;
15;275;;277;2;significanceLevelString;
16;282;283;284;3;tmpStr;
17;282;283;286;3;tmpStr;
18;282;;284;3;tmpStr;

Block Duas for method; setOptions;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;1;0;this;
;275;;279;0;this;
2;0;;3;0;this;
;275;;286;0;this;
3;0;;4;0;this;
;275;;289;0;this;
;275;;291;0;this;
;275;;293;0;this;
4;0;;5;0;this;
;275;;284;0;this;
5;0;;6;0;this;
;275;;277;0;this;
6;0;;2;1;options;
;275;;282;1;options;
7;0;;4;1;options;
;275;;289;1;options;
;275;;291;1;options;
;275;;293;1;options;
;275;;295;1;options;
8;0;0;6;2;significanceLevelString;
;275;276;277;2;significanceLevelString;
9;0;0;1;2;significanceLevelString;
;275;276;279;2;significanceLevelString;
10;0;;6;2;significanceLevelString;
;275;;277;2;significanceLevelString;
11;2;2;5;3;tmpStr;
;282;283;284;3;tmpStr;
12;2;2;3;3;tmpStr;
;282;283;286;3;tmpStr;
13;2;;5;3;tmpStr;
;282;;284;3;tmpStr;
