Number of Variables;6;
Variables:;
0;L@0;null;
1;L@1;c;
2;L@2;r;
3;L@3;sum;
4;L@5;multiplier;
5;L@7;i;

Number of Block duas;16;
Line Duas for method; BFfactor;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;581;;586;1;c;
2;581;583;584;2;r;
3;581;583;590;2;r;
4;581;;586;2;r;
5;581;;590;3;sum;
6;581;;586;3;sum;
7;582;;586;4;multiplier;
8;582;;588;4;multiplier;
9;583;583;584;5;i;
10;583;583;590;5;i;
11;583;;586;5;i;
12;583;;583;5;i;
13;586;;590;3;sum;
14;586;;586;3;sum;
15;588;;586;4;multiplier;
16;588;;588;4;multiplier;
17;583;583;584;5;i;
18;583;583;590;5;i;
19;583;;586;5;i;
20;583;;583;5;i;

Block Duas for method; BFfactor;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;3;1;c;
;581;;586;1;c;
2;0;1;3;2;r;
;581;583;584;2;r;
3;0;1;2;2;r;
;581;583;590;2;r;
4;0;;3;2;r;
;581;;586;2;r;
5;0;;2;3;sum;
;581;;590;3;sum;
6;0;;3;3;sum;
;581;;586;3;sum;
7;0;;3;4;multiplier;
;582;;586;4;multiplier;
;582;;588;4;multiplier;
8;0;1;3;5;i;
;583;583;584;5;i;
9;0;1;2;5;i;
;583;583;590;5;i;
10;0;;3;5;i;
;583;;586;5;i;
;583;;583;5;i;
11;3;;2;3;sum;
;586;;590;3;sum;
12;3;;3;3;sum;
;586;;586;3;sum;
13;3;;3;4;multiplier;
;588;;586;4;multiplier;
;588;;588;4;multiplier;
14;3;1;3;5;i;
;583;583;584;5;i;
15;3;1;2;5;i;
;583;583;590;5;i;
16;3;;3;5;i;
;583;;586;5;i;
;583;;583;5;i;
