Number of Variables;7;
Variables:;
0;;this;
1;;b;
2;;off;
3;;len;
4;;this._currBlock;
5;;this._currBlockPtr;
6;;toCopy;

Number of Block duas;14;
Line Duas for method; write;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;229;;238;0;this;
2;229;;232;0;this;
3;229;;234;0;this;
4;229;;232;1;b;
5;229;;232;2;off;
6;229;;233;2;off;
7;229;237;237;3;len;
8;229;237;238;3;len;
9;229;;235;3;len;
10;229;;232;5;this._currBlock;
11;229;;232;6;this._currBlockPtr;
12;229;;234;6;this._currBlockPtr;
13;230;231;232;7;toCopy;
14;230;231;237;7;toCopy;
15;230;;232;7;toCopy;
16;230;;233;7;toCopy;
17;230;;234;7;toCopy;
18;230;;235;7;toCopy;
19;235;237;237;3;len;
20;235;237;238;3;len;

Block Duas for method; write;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;2;0;this;
;229;;238;0;this;
2;0;;4;0;this;
;229;;232;0;this;
;229;;234;0;this;
3;0;;4;1;b;
;229;;232;1;b;
4;0;;4;2;off;
;229;;232;2;off;
;229;;233;2;off;
5;0;1;3;3;len;
;229;237;237;3;len;
6;0;1;2;3;len;
;229;237;238;3;len;
7;0;;4;3;len;
;229;;235;3;len;
8;0;;4;4;this._currBlock;
;229;;232;5;this._currBlock;
9;0;;4;5;this._currBlockPtr;
;229;;232;6;this._currBlockPtr;
;229;;234;6;this._currBlockPtr;
10;0;0;4;6;toCopy;
;230;231;232;7;toCopy;
11;0;0;1;6;toCopy;
;230;231;237;7;toCopy;
12;0;;4;6;toCopy;
;230;;232;7;toCopy;
;230;;233;7;toCopy;
;230;;234;7;toCopy;
;230;;235;7;toCopy;
13;4;1;3;3;len;
;235;237;237;3;len;
14;4;1;2;3;len;
;235;237;238;3;len;
