Number of Variables;4;
Variables:;
0;;this;
1;;this._currBlock;
2;;this._pastBlocks;
3;;newSize;

Number of Block duas;7;
Line Duas for method; _allocMore;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;259;;272;0;this;
2;259;;273;0;this;
3;259;;274;0;this;
4;259;;272;2;this._currBlock;
5;259;;272;4;this._pastBlocks;
6;267;269;270;3;newSize;
7;267;269;272;3;newSize;
8;267;;273;3;newSize;
9;270;;273;3;newSize;

Block Duas for method; _allocMore;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;1;0;this;
;259;;272;0;this;
;259;;273;0;this;
;259;;274;0;this;
2;0;;1;1;this._currBlock;
;259;;272;2;this._currBlock;
3;0;;1;2;this._pastBlocks;
;259;;272;4;this._pastBlocks;
4;0;0;2;3;newSize;
;267;269;270;3;newSize;
5;0;0;1;3;newSize;
;267;269;272;3;newSize;
6;0;;1;3;newSize;
;267;;273;3;newSize;
7;2;;1;3;newSize;
;270;;273;3;newSize;
