Number of Variables;7;
Variables:;
0;;this;
1;;key;
2;;autoPopulate;
3;;this.sectionOutlineStrokeMap;
4;;this.baseSectionOutlineStroke;
5;;result;
6;;ds;

Number of Block duas;19;
Line Duas for method; lookupSectionOutlineStroke;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;1383;;1403;0;this;
2;1383;;1393;0;this;
3;1383;;1399;0;this;
4;1383;;1396;0;this;
5;1383;;1396;1;key;
6;1383;1392;1393;3;autoPopulate;
7;1383;1392;1403;3;autoPopulate;
8;1383;;1396;5;this.sectionOutlineStrokeMap;
9;1383;;1403;7;this.baseSectionOutlineStroke;
10;1383;;1399;7;this.baseSectionOutlineStroke;
11;1386;1387;1388;4;result;
12;1386;1387;1392;4;result;
13;1386;;1388;4;result;
14;1393;1394;1395;6;ds;
15;1393;1394;1399;6;ds;
16;1393;;1395;6;ds;
17;1395;;1405;4;result;
18;1399;;1405;4;result;
19;1403;;1405;4;result;

Block Duas for method; lookupSectionOutlineStroke;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;2;0;this;
;1383;;1403;0;this;
2;0;;4;0;this;
;1383;;1393;0;this;
3;0;;5;0;this;
;1383;;1399;0;this;
4;0;;7;0;this;
;1383;;1396;0;this;
5;0;;7;1;key;
;1383;;1396;1;key;
6;0;1;4;2;autoPopulate;
;1383;1392;1393;3;autoPopulate;
7;0;1;2;2;autoPopulate;
;1383;1392;1403;3;autoPopulate;
8;0;;7;3;this.sectionOutlineStrokeMap;
;1383;;1396;5;this.sectionOutlineStrokeMap;
9;0;;2;4;this.baseSectionOutlineStroke;
;1383;;1403;7;this.baseSectionOutlineStroke;
10;0;;5;4;this.baseSectionOutlineStroke;
;1383;;1399;7;this.baseSectionOutlineStroke;
11;0;0;8;5;result;
;1386;1387;1388;4;result;
12;0;0;1;5;result;
;1386;1387;1392;4;result;
13;0;;8;5;result;
;1386;;1388;4;result;
14;4;4;7;6;ds;
;1393;1394;1395;6;ds;
15;4;4;5;6;ds;
;1393;1394;1399;6;ds;
16;4;;7;6;ds;
;1393;;1395;6;ds;
17;7;;3;5;result;
;1395;;1405;4;result;
18;5;;3;5;result;
;1399;;1405;4;result;
19;2;;3;5;result;
;1403;;1405;4;result;
