Number of Variables;7;
Variables:;
0;;this;
1;;value;
2;;total;
3;;CLOCKWISE;
4;;this.direction;
5;;this.startAngle;
6;;ANTICLOCKWISE;

Number of Block duas;20;
Line Duas for method; calculateAngleForValue;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;3370;3370;3371;0;this;
2;3370;3370;3373;0;this;
3;3370;3373;3374;0;this;
4;3370;3373;3376;0;this;
5;3370;;3374;0;this;
6;3370;;3371;0;this;
7;3370;;3374;1;value;
8;3370;;3371;1;value;
9;3370;;3374;2;total;
10;3370;;3371;2;total;
11;3370;3370;3371;3;CLOCKWISE;
12;3370;3370;3373;3;CLOCKWISE;
13;3370;3370;3371;4;this.direction;
14;3370;3370;3373;4;this.direction;
15;3370;3373;3374;4;this.direction;
16;3370;3373;3376;4;this.direction;
17;3370;;3374;5;this.startAngle;
18;3370;;3371;5;this.startAngle;
19;3370;3373;3374;6;ANTICLOCKWISE;
20;3370;3373;3376;6;ANTICLOCKWISE;

Block Duas for method; calculateAngleForValue;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;4;0;this;
;3370;3370;3371;0;this;
2;0;0;1;0;this;
;3370;3370;3373;0;this;
3;0;1;3;0;this;
;3370;3373;3374;0;this;
4;0;1;2;0;this;
;3370;3373;3376;0;this;
5;0;;3;0;this;
;3370;;3374;0;this;
6;0;;4;0;this;
;3370;;3371;0;this;
7;0;;3;1;value;
;3370;;3374;1;value;
8;0;;4;1;value;
;3370;;3371;1;value;
9;0;;3;2;total;
;3370;;3374;2;total;
10;0;;4;2;total;
;3370;;3371;2;total;
11;0;0;4;3;CLOCKWISE;
;3370;3370;3371;3;CLOCKWISE;
12;0;0;1;3;CLOCKWISE;
;3370;3370;3373;3;CLOCKWISE;
13;0;0;4;4;this.direction;
;3370;3370;3371;4;this.direction;
14;0;0;1;4;this.direction;
;3370;3370;3373;4;this.direction;
15;0;1;3;4;this.direction;
;3370;3373;3374;4;this.direction;
16;0;1;2;4;this.direction;
;3370;3373;3376;4;this.direction;
17;0;;3;5;this.startAngle;
;3370;;3374;5;this.startAngle;
18;0;;4;5;this.startAngle;
;3370;;3371;5;this.startAngle;
19;0;1;3;6;ANTICLOCKWISE;
;3370;3373;3374;6;ANTICLOCKWISE;
20;0;1;2;6;ANTICLOCKWISE;
;3370;3373;3376;6;ANTICLOCKWISE;
