Number of Variables;4;
Variables:;
0;;this;
1;;section;
2;;this.dataset;
3;;key;

Number of Block duas;23;
Line Duas for method; getSectionKey;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;977;978;979;0;this;
2;977;978;983;0;this;
3;977;979;980;0;this;
4;977;979;983;0;this;
5;977;;980;0;this;
6;977;;984;1;section;
7;977;979;979;1;section;
8;977;979;983;1;section;
9;977;979;980;1;section;
10;977;979;983;1;section;
11;977;;980;1;section;
12;977;978;979;3;this.dataset;
13;977;978;983;3;this.dataset;
14;977;979;980;3;this.dataset;
15;977;979;983;3;this.dataset;
16;977;;980;3;this.dataset;
17;977;983;984;2;key;
18;977;983;986;2;key;
19;977;;986;2;key;
20;980;983;984;2;key;
21;980;983;986;2;key;
22;980;;986;2;key;
23;984;;986;2;key;

Block Duas for method; getSectionKey;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;4;0;this;
;977;978;979;0;this;
2;0;0;1;0;this;
;977;978;983;0;this;
3;0;5;6;0;this;
;977;979;980;0;this;
4;0;5;1;0;this;
;977;979;983;0;this;
5;0;;6;0;this;
;977;;980;0;this;
6;0;;3;1;section;
;977;;984;1;section;
7;0;4;5;1;section;
;977;979;979;1;section;
8;0;4;1;1;section;
;977;979;983;1;section;
9;0;5;6;1;section;
;977;979;980;1;section;
10;0;5;1;1;section;
;977;979;983;1;section;
11;0;;6;1;section;
;977;;980;1;section;
12;0;0;4;2;this.dataset;
;977;978;979;3;this.dataset;
13;0;0;1;2;this.dataset;
;977;978;983;3;this.dataset;
14;0;5;6;2;this.dataset;
;977;979;980;3;this.dataset;
15;0;5;1;2;this.dataset;
;977;979;983;3;this.dataset;
16;0;;6;2;this.dataset;
;977;;980;3;this.dataset;
17;0;1;3;3;key;
;977;983;984;2;key;
18;0;1;2;3;key;
;977;983;986;2;key;
19;0;;2;3;key;
;977;;986;2;key;
20;6;1;3;3;key;
;980;983;984;2;key;
21;6;1;2;3;key;
;980;983;986;2;key;
22;6;;2;3;key;
;980;;986;2;key;
23;3;;2;3;key;
;984;;986;2;key;
