Number of Variables;2;
Variables:;
0;;this;
1;;font;

Number of Block duas;4;
Line Duas for method; setLabelFont;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;1913;;1916;0;this;
2;1913;;1917;0;this;
3;1913;1913;1914;1;font;
4;1913;1913;1916;1;font;
5;1913;;1916;1;font;

Block Duas for method; setLabelFont;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;1;0;this;
;1913;;1916;0;this;
;1913;;1917;0;this;
2;0;0;2;1;font;
;1913;1913;1914;1;font;
3;0;0;1;1;font;
;1913;1913;1916;1;font;
4;0;;1;1;font;
;1913;;1916;1;font;
