Number of Variables;2;
Variables:;
0;;this;
1;;paint;

Number of Block duas;4;
Line Duas for method; setLabelPaint;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;1940;;1943;0;this;
2;1940;;1944;0;this;
3;1940;1940;1941;1;paint;
4;1940;1940;1943;1;paint;
5;1940;;1943;1;paint;

Block Duas for method; setLabelPaint;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;1;0;this;
;1940;;1943;0;this;
;1940;;1944;0;this;
2;0;0;2;1;paint;
;1940;1940;1941;1;paint;
3;0;0;1;1;paint;
;1940;1940;1943;1;paint;
4;0;;1;1;paint;
;1940;;1943;1;paint;
