Number of Variables;2;
Variables:;
0;;this;
1;;paint;

Number of Block duas;4;
Line Duas for method; setLabelLinkPaint;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;1844;;1847;0;this;
2;1844;;1848;0;this;
3;1844;1844;1845;1;paint;
4;1844;1844;1847;1;paint;
5;1844;;1847;1;paint;

Block Duas for method; setLabelLinkPaint;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;1;0;this;
;1844;;1847;0;this;
;1844;;1848;0;this;
2;0;0;2;1;paint;
;1844;1844;1845;1;paint;
3;0;0;1;1;paint;
;1844;1844;1847;1;paint;
4;0;;1;1;paint;
;1844;;1847;1;paint;
