Number of Variables;5;
Variables:;
0;;this;
1;;key;
2;;this.explodePercentages;
3;;result;
4;;percent;

Number of Block duas;12;
Line Duas for method; getExplodePercent;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;1611;1612;1613;0;this;
2;1611;1612;1618;0;this;
3;1611;;1613;0;this;
4;1611;;1613;1;key;
5;1611;1612;1613;3;this.explodePercentages;
6;1611;1612;1618;3;this.explodePercentages;
7;1611;;1613;3;this.explodePercentages;
8;1611;;1618;2;result;
9;1613;1614;1615;4;percent;
10;1613;1614;1618;4;percent;
11;1613;;1615;4;percent;
12;1615;;1618;2;result;

Block Duas for method; getExplodePercent;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;2;0;this;
;1611;1612;1613;0;this;
2;0;0;1;0;this;
;1611;1612;1618;0;this;
3;0;;2;0;this;
;1611;;1613;0;this;
4;0;;2;1;key;
;1611;;1613;1;key;
5;0;0;2;2;this.explodePercentages;
;1611;1612;1613;3;this.explodePercentages;
6;0;0;1;2;this.explodePercentages;
;1611;1612;1618;3;this.explodePercentages;
7;0;;2;2;this.explodePercentages;
;1611;;1613;3;this.explodePercentages;
8;0;;1;3;result;
;1611;;1618;2;result;
9;2;2;3;4;percent;
;1613;1614;1615;4;percent;
10;2;2;1;4;percent;
;1613;1614;1618;4;percent;
11;2;;3;4;percent;
;1613;;1615;4;percent;
12;3;;1;3;result;
;1615;;1618;2;result;
