Number of Variables;2;
Variables:;
0;;this;
1;;paint;

Number of Block duas;4;
Line Duas for method; setBaseSectionOutlinePaint;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;1295;;1298;0;this;
2;1295;;1299;0;this;
3;1295;1295;1296;1;paint;
4;1295;1295;1298;1;paint;
5;1295;;1298;1;paint;

Block Duas for method; setBaseSectionOutlinePaint;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;1;0;this;
;1295;;1298;0;this;
;1295;;1299;0;this;
2;0;0;2;1;paint;
;1295;1295;1296;1;paint;
3;0;0;1;1;paint;
;1295;1295;1298;1;paint;
4;0;;1;1;paint;
;1295;;1298;1;paint;
