Number of Variables;2;
Variables:;
0;;this;
1;;shape;

Number of Block duas;4;
Line Duas for method; setLegendItemShape;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;2264;;2267;0;this;
2;2264;;2268;0;this;
3;2264;2264;2265;1;shape;
4;2264;2264;2267;1;shape;
5;2264;;2267;1;shape;

Block Duas for method; setLegendItemShape;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;1;0;this;
;2264;;2267;0;this;
;2264;;2268;0;this;
2;0;0;2;1;shape;
;2264;2264;2265;1;shape;
3;0;0;1;1;shape;
;2264;2264;2267;1;shape;
4;0;;1;1;shape;
;2264;;2267;1;shape;
