Number of Variables;8;
Variables:;
0;;this;
1;;key;
2;;selected;
3;;autoPopulate;
4;;this.sectionPaintMap;
5;;this.baseSectionPaint;
6;;result;
7;;ds;

Number of Block duas;20;
Line Duas for method; lookupSectionPaint;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;934;;957;0;this;
2;934;;947;0;this;
3;934;;953;0;this;
4;934;;950;0;this;
5;934;;950;1;key;
6;934;934;937;2;selected;
7;934;946;947;3;autoPopulate;
8;934;946;957;3;autoPopulate;
9;934;;950;5;this.sectionPaintMap;
10;934;;957;7;this.baseSectionPaint;
11;934;;953;7;this.baseSectionPaint;
12;940;941;942;4;result;
13;940;941;946;4;result;
14;940;;942;4;result;
15;947;948;949;6;ds;
16;947;948;953;6;ds;
17;947;;949;6;ds;
18;949;;959;4;result;
19;953;;959;4;result;
20;957;;959;4;result;

Block Duas for method; lookupSectionPaint;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;2;0;this;
;934;;957;0;this;
2;0;;4;0;this;
;934;;947;0;this;
3;0;;5;0;this;
;934;;953;0;this;
4;0;;7;0;this;
;934;;950;0;this;
5;0;;7;1;key;
;934;;950;1;key;
6;0;0;0;2;selected;
;934;934;937;2;selected;
7;0;1;4;3;autoPopulate;
;934;946;947;3;autoPopulate;
8;0;1;2;3;autoPopulate;
;934;946;957;3;autoPopulate;
9;0;;7;4;this.sectionPaintMap;
;934;;950;5;this.sectionPaintMap;
10;0;;2;5;this.baseSectionPaint;
;934;;957;7;this.baseSectionPaint;
11;0;;5;5;this.baseSectionPaint;
;934;;953;7;this.baseSectionPaint;
12;0;0;8;6;result;
;940;941;942;4;result;
13;0;0;1;6;result;
;940;941;946;4;result;
14;0;;8;6;result;
;940;;942;4;result;
15;4;4;7;7;ds;
;947;948;949;6;ds;
16;4;4;5;7;ds;
;947;948;953;6;ds;
17;4;;7;7;ds;
;947;;949;6;ds;
18;7;;3;6;result;
;949;;959;4;result;
19;5;;3;6;result;
;953;;959;4;result;
20;2;;3;6;result;
;957;;959;4;result;
