Number of Variables;3;
Variables:;
0;;this;
1;;percent;
2;;this.interiorGap;

Number of Block duas;13;
Line Duas for method; setInteriorGap;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;775;780;781;0;this;
2;775;780;785;0;this;
3;775;;781;0;this;
4;775;;782;0;this;
5;775;775;775;1;percent;
6;775;775;776;1;percent;
7;775;;776;1;percent;
8;775;775;776;1;percent;
9;775;775;780;1;percent;
10;775;780;781;1;percent;
11;775;780;785;1;percent;
12;775;;781;1;percent;
13;775;780;781;2;this.interiorGap;
14;775;780;785;2;this.interiorGap;

Block Duas for method; setInteriorGap;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;3;5;0;this;
;775;780;781;0;this;
2;0;3;4;0;this;
;775;780;785;0;this;
3;0;;5;0;this;
;775;;781;0;this;
;775;;782;0;this;
4;0;0;2;1;percent;
;775;775;775;1;percent;
5;0;0;1;1;percent;
;775;775;776;1;percent;
6;0;;1;1;percent;
;775;;776;1;percent;
7;0;2;1;1;percent;
;775;775;776;1;percent;
8;0;2;3;1;percent;
;775;775;780;1;percent;
9;0;3;5;1;percent;
;775;780;781;1;percent;
10;0;3;4;1;percent;
;775;780;785;1;percent;
11;0;;5;1;percent;
;775;;781;1;percent;
12;0;3;5;2;this.interiorGap;
;775;780;781;2;this.interiorGap;
13;0;3;4;2;this.interiorGap;
;775;780;785;2;this.interiorGap;
