Number of Variables;2;
Variables:;
0;;this;
1;;stroke;

Number of Block duas;4;
Line Duas for method; setLabelLinkStroke;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;1871;;1874;0;this;
2;1871;;1875;0;this;
3;1871;1871;1872;1;stroke;
4;1871;1871;1874;1;stroke;
5;1871;;1874;1;stroke;

Block Duas for method; setLabelLinkStroke;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;1;0;this;
;1871;;1874;0;this;
;1871;;1875;0;this;
2;0;0;2;1;stroke;
;1871;1871;1872;1;stroke;
3;0;0;1;1;stroke;
;1871;1871;1874;1;stroke;
4;0;;1;1;stroke;
;1871;;1874;1;stroke;
