Number of Variables;5;
Variables:;
0;;this;
1;;key;
2;;selected;
3;;white;
4;;this.sectionPaintMap;

Number of Block duas;6;
Line Duas for method; getSectionPaint;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;1007;;1010;0;this;
2;1007;;1010;1;key;
3;1007;1007;1008;2;selected;
4;1007;1007;1010;2;selected;
5;1007;;1008;3;white;
6;1007;;1010;4;this.sectionPaintMap;

Block Duas for method; getSectionPaint;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;1;0;this;
;1007;;1010;0;this;
2;0;;1;1;key;
;1007;;1010;1;key;
3;0;0;2;2;selected;
;1007;1007;1008;2;selected;
4;0;0;1;2;selected;
;1007;1007;1010;2;selected;
5;0;;2;3;white;
;1007;;1008;3;white;
6;0;;1;4;this.sectionPaintMap;
;1007;;1010;4;this.sectionPaintMap;
