Number of Variables;10;
Variables:;
0;;this;
1;;x;
2;;this.scale;
3;;this.minY;
4;;this.maxLogY;
5;;this.shiftedShape;
6;;this.shape;
7;;this.densityPrefactor2;
8;;this.densityPrefactor1;
9;;y;

Number of Block duas;27;
Line Duas for method; density;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;238;;241;0;this;
2;238;242;242;0;this;
3;238;242;246;0;this;
4;238;;246;0;this;
5;238;;247;0;this;
6;238;;248;0;this;
7;238;;250;0;this;
8;238;242;246;0;this;
9;238;242;255;0;this;
10;238;;255;0;this;
11;238;238;239;1;x;
12;238;238;241;1;x;
13;238;;241;1;x;
14;238;;250;1;x;
15;238;;241;3;this.scale;
16;238;242;242;4;this.minY;
17;238;242;246;4;this.minY;
18;238;242;246;5;this.maxLogY;
19;238;242;255;5;this.maxLogY;
20;238;;246;7;this.shiftedShape;
21;238;;248;7;this.shiftedShape;
22;238;;247;9;this.shape;
23;238;;255;9;this.shape;
24;238;;250;11;this.densityPrefactor2;
25;238;;255;12;this.densityPrefactor1;
26;241;242;242;2;y;
27;241;242;246;2;y;
28;241;;246;2;y;
29;241;;248;2;y;
30;241;242;246;2;y;
31;241;242;255;2;y;
32;241;;255;2;y;

Block Duas for method; density;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;1;0;this;
;238;;241;0;this;
2;0;1;3;0;this;
;238;242;242;0;this;
3;0;1;2;0;this;
;238;242;246;0;this;
4;0;;2;0;this;
;238;;246;0;this;
;238;;247;0;this;
;238;;248;0;this;
;238;;250;0;this;
5;0;3;2;0;this;
;238;242;246;0;this;
6;0;3;4;0;this;
;238;242;255;0;this;
7;0;;4;0;this;
;238;;255;0;this;
8;0;0;5;1;x;
;238;238;239;1;x;
9;0;0;1;1;x;
;238;238;241;1;x;
10;0;;1;1;x;
;238;;241;1;x;
11;0;;2;1;x;
;238;;250;1;x;
12;0;;1;2;this.scale;
;238;;241;3;this.scale;
13;0;1;3;3;this.minY;
;238;242;242;4;this.minY;
14;0;1;2;3;this.minY;
;238;242;246;4;this.minY;
15;0;3;2;4;this.maxLogY;
;238;242;246;5;this.maxLogY;
16;0;3;4;4;this.maxLogY;
;238;242;255;5;this.maxLogY;
17;0;;2;5;this.shiftedShape;
;238;;246;7;this.shiftedShape;
;238;;248;7;this.shiftedShape;
18;0;;2;6;this.shape;
;238;;247;9;this.shape;
19;0;;4;6;this.shape;
;238;;255;9;this.shape;
20;0;;2;7;this.densityPrefactor2;
;238;;250;11;this.densityPrefactor2;
21;0;;4;8;this.densityPrefactor1;
;238;;255;12;this.densityPrefactor1;
22;1;1;3;9;y;
;241;242;242;2;y;
23;1;1;2;9;y;
;241;242;246;2;y;
24;1;;2;9;y;
;241;;246;2;y;
;241;;248;2;y;
25;1;3;2;9;y;
;241;242;246;2;y;
26;1;3;4;9;y;
;241;242;255;2;y;
27;1;;4;9;y;
;241;;255;2;y;
