Number of Variables;6;
Variables:;
0;;this;
1;;shape;
2;;scale;
3;;inverseCumAccuracy;
4;;SHAPE;
5;;SCALE;

Number of Block duas;12;
Line Duas for method; <init>;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;132;;141;0;this;
2;132;;142;0;this;
3;132;;143;0;this;
4;132;;144;0;this;
5;132;;145;0;this;
6;132;;146;0;this;
7;132;;147;0;this;
8;132;;150;0;this;
9;132;;151;0;this;
10;132;134;135;2;shape;
11;132;134;137;2;shape;
12;132;;141;2;shape;
13;132;;144;2;shape;
14;132;;146;2;shape;
15;132;;147;2;shape;
16;132;;150;2;shape;
17;132;;151;2;shape;
18;132;;135;2;shape;
19;132;137;138;3;scale;
20;132;137;141;3;scale;
21;132;;142;3;scale;
22;132;;147;3;scale;
23;132;;138;3;scale;
24;132;;143;4;inverseCumAccuracy;
25;132;;135;5;SHAPE;
26;132;;138;6;SCALE;

Block Duas for method; <init>;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;2;0;this;
;132;;141;0;this;
;132;;142;0;this;
;132;;143;0;this;
;132;;144;0;this;
;132;;145;0;this;
;132;;146;0;this;
;132;;147;0;this;
;132;;150;0;this;
;132;;151;0;this;
2;0;0;4;1;shape;
;132;134;135;2;shape;
3;0;0;1;1;shape;
;132;134;137;2;shape;
4;0;;2;1;shape;
;132;;141;2;shape;
;132;;144;2;shape;
;132;;146;2;shape;
;132;;147;2;shape;
;132;;150;2;shape;
;132;;151;2;shape;
5;0;;4;1;shape;
;132;;135;2;shape;
6;0;1;3;2;scale;
;132;137;138;3;scale;
7;0;1;2;2;scale;
;132;137;141;3;scale;
8;0;;2;2;scale;
;132;;142;3;scale;
;132;;147;3;scale;
9;0;;3;2;scale;
;132;;138;3;scale;
10;0;;2;3;inverseCumAccuracy;
;132;;143;4;inverseCumAccuracy;
11;0;;4;4;SHAPE;
;132;;135;5;SHAPE;
12;0;;3;5;SCALE;
;132;;138;6;SCALE;
