Number of Variables;7;
Variables:;
0;;acc;
1;;matchStr;
2;;fullMatchStrength;
3;;INCONCLUSIVE;
4;;NO_MATCH;
5;;i;
6;;len;

Number of Block duas;21;
Line Duas for method; tryMatch;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;346;347;348;0;acc;
2;346;347;350;0;acc;
3;346;350;351;0;acc;
4;346;350;346;0;acc;
5;346;350;351;1;matchStr;
6;346;350;346;1;matchStr;
7;346;;354;2;fullMatchStrength;
8;346;;348;5;INCONCLUSIVE;
9;346;;351;6;NO_MATCH;
10;346;346;347;3;i;
11;346;346;354;3;i;
12;346;350;351;3;i;
13;346;350;346;3;i;
14;346;;346;3;i;
15;346;346;347;4;len;
16;346;346;354;4;len;
17;346;346;347;3;i;
18;346;346;354;3;i;
19;346;350;351;3;i;
20;346;350;346;3;i;
21;346;;346;3;i;

Block Duas for method; tryMatch;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;3;7;0;acc;
;346;347;348;0;acc;
2;0;3;4;0;acc;
;346;347;350;0;acc;
3;0;4;6;0;acc;
;346;350;351;0;acc;
4;0;4;5;0;acc;
;346;350;346;0;acc;
5;0;4;6;1;matchStr;
;346;350;351;1;matchStr;
6;0;4;5;1;matchStr;
;346;350;346;1;matchStr;
7;0;;2;2;fullMatchStrength;
;346;;354;2;fullMatchStrength;
8;0;;7;3;INCONCLUSIVE;
;346;;348;5;INCONCLUSIVE;
9;0;;6;4;NO_MATCH;
;346;;351;6;NO_MATCH;
10;0;1;3;5;i;
;346;346;347;3;i;
11;0;1;2;5;i;
;346;346;354;3;i;
12;0;4;6;5;i;
;346;350;351;3;i;
13;0;4;5;5;i;
;346;350;346;3;i;
14;0;;5;5;i;
;346;;346;3;i;
15;0;1;3;6;len;
;346;346;347;4;len;
16;0;1;2;6;len;
;346;346;354;4;len;
17;5;1;3;5;i;
;346;346;347;3;i;
18;5;1;2;5;i;
;346;346;354;3;i;
19;5;4;6;5;i;
;346;350;351;3;i;
20;5;4;5;5;i;
;346;350;346;3;i;
21;5;;5;5;i;
;346;;346;3;i;
