Number of Variables;9;
Variables:;
0;;this;
1;;this._context;
2;;$SwitchMap$com$fasterxml$jackson$core$JsonEncoding;
3;;this._in;
4;;this._inputBuffer;
5;;this._inputPtr;
6;;this._inputEnd;
7;;enc;
8;;in;

Number of Block duas;36;
Line Duas for method; constructReader;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;192;;204;0;this;
2;192;212;213;0;this;
3;192;212;216;0;this;
4;192;;213;0;this;
5;192;;207;0;this;
6;192;;196;0;this;
7;192;;213;2;this._context;
8;192;;196;2;this._context;
9;192;193;219;3;$SwitchMap$com$fasterxml$jackson$core$JsonEncoding;
10;192;193;196;3;$SwitchMap$com$fasterxml$jackson$core$JsonEncoding;
11;192;193;204;3;$SwitchMap$com$fasterxml$jackson$core$JsonEncoding;
12;192;;204;4;this._in;
13;192;;196;4;this._in;
14;192;;213;5;this._inputBuffer;
15;192;;207;5;this._inputBuffer;
16;192;;196;5;this._inputBuffer;
17;192;212;213;6;this._inputPtr;
18;192;212;216;6;this._inputPtr;
19;192;;213;6;this._inputPtr;
20;192;;207;6;this._inputPtr;
21;192;;196;6;this._inputPtr;
22;192;212;213;7;this._inputEnd;
23;192;212;216;7;this._inputEnd;
24;192;;213;7;this._inputEnd;
25;192;;207;7;this._inputEnd;
26;192;;196;7;this._inputEnd;
27;192;193;219;1;enc;
28;192;193;196;1;enc;
29;192;193;204;1;enc;
30;192;;216;1;enc;
31;204;206;207;8;in;
32;204;206;212;8;in;
33;204;;216;8;in;
34;204;;213;8;in;
35;207;;216;8;in;
36;213;;216;8;in;

Block Duas for method; constructReader;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;1;0;this;
;192;;204;0;this;
2;0;2;4;0;this;
;192;212;213;0;this;
3;0;2;3;0;this;
;192;212;216;0;this;
4;0;;4;0;this;
;192;;213;0;this;
5;0;;5;0;this;
;192;;207;0;this;
6;0;;6;0;this;
;192;;196;0;this;
7;0;;4;1;this._context;
;192;;213;2;this._context;
8;0;;6;1;this._context;
;192;;196;2;this._context;
9;0;0;7;2;$SwitchMap$com$fasterxml$jackson$core$JsonEncoding;
;192;193;219;3;$SwitchMap$com$fasterxml$jackson$core$JsonEncoding;
10;0;0;6;2;$SwitchMap$com$fasterxml$jackson$core$JsonEncoding;
;192;193;196;3;$SwitchMap$com$fasterxml$jackson$core$JsonEncoding;
11;0;0;1;2;$SwitchMap$com$fasterxml$jackson$core$JsonEncoding;
;192;193;204;3;$SwitchMap$com$fasterxml$jackson$core$JsonEncoding;
12;0;;1;3;this._in;
;192;;204;4;this._in;
13;0;;6;3;this._in;
;192;;196;4;this._in;
14;0;;4;4;this._inputBuffer;
;192;;213;5;this._inputBuffer;
15;0;;5;4;this._inputBuffer;
;192;;207;5;this._inputBuffer;
16;0;;6;4;this._inputBuffer;
;192;;196;5;this._inputBuffer;
17;0;2;4;5;this._inputPtr;
;192;212;213;6;this._inputPtr;
18;0;2;3;5;this._inputPtr;
;192;212;216;6;this._inputPtr;
19;0;;4;5;this._inputPtr;
;192;;213;6;this._inputPtr;
20;0;;5;5;this._inputPtr;
;192;;207;6;this._inputPtr;
21;0;;6;5;this._inputPtr;
;192;;196;6;this._inputPtr;
22;0;2;4;6;this._inputEnd;
;192;212;213;7;this._inputEnd;
23;0;2;3;6;this._inputEnd;
;192;212;216;7;this._inputEnd;
24;0;;4;6;this._inputEnd;
;192;;213;7;this._inputEnd;
25;0;;5;6;this._inputEnd;
;192;;207;7;this._inputEnd;
26;0;;6;6;this._inputEnd;
;192;;196;7;this._inputEnd;
27;0;0;7;7;enc;
;192;193;219;1;enc;
28;0;0;6;7;enc;
;192;193;196;1;enc;
29;0;0;1;7;enc;
;192;193;204;1;enc;
30;0;;3;7;enc;
;192;;216;1;enc;
31;1;1;5;8;in;
;204;206;207;8;in;
32;1;1;2;8;in;
;204;206;212;8;in;
33;1;;3;8;in;
;204;;216;8;in;
34;1;;4;8;in;
;204;;213;8;in;
35;5;;3;8;in;
;207;;216;8;in;
36;4;;3;8;in;
;213;;216;8;in;
