Number of Variables;5;
Variables:;
0;;this;
1;;n;
2;;k;
3;;PERMUTATION_EXCEEDS_N;
4;;PERMUTATION_SIZE;

Number of Block duas;14;
Line Duas for method; nextPermutation;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;632;;641;0;this;
2;632;;642;0;this;
3;632;632;633;1;n;
4;632;632;636;1;n;
5;632;;641;1;n;
6;632;;633;1;n;
7;632;632;633;2;k;
8;632;632;636;2;k;
9;632;636;637;2;k;
10;632;636;641;2;k;
11;632;;645;2;k;
12;632;;637;2;k;
13;632;;633;2;k;
14;632;;633;3;PERMUTATION_EXCEEDS_N;
15;632;;637;4;PERMUTATION_SIZE;

Block Duas for method; nextPermutation;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;2;0;this;
;632;;641;0;this;
;632;;642;0;this;
2;0;0;4;1;n;
;632;632;633;1;n;
3;0;0;1;1;n;
;632;632;636;1;n;
4;0;;2;1;n;
;632;;641;1;n;
5;0;;4;1;n;
;632;;633;1;n;
6;0;0;4;2;k;
;632;632;633;2;k;
7;0;0;1;2;k;
;632;632;636;2;k;
8;0;1;3;2;k;
;632;636;637;2;k;
9;0;1;2;2;k;
;632;636;641;2;k;
10;0;;2;2;k;
;632;;645;2;k;
11;0;;3;2;k;
;632;;637;2;k;
12;0;;4;2;k;
;632;;633;2;k;
13;0;;4;3;PERMUTATION_EXCEEDS_N;
;632;;633;3;PERMUTATION_EXCEEDS_N;
14;0;;3;4;PERMUTATION_SIZE;
;632;;637;4;PERMUTATION_SIZE;
