Number of Variables;7;
Variables:;
0;;this;
1;;lower;
2;;upper;
3;;LOWER_BOUND_NOT_BELOW_UPPER_BOUND;
4;;rng;
5;;max;
6;;r;

Number of Block duas;30;
Line Duas for method; nextSecureLong;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;332;;336;0;this;
2;332;332;333;1;lower;
3;332;332;336;1;lower;
4;332;;337;1;lower;
5;332;;352;1;lower;
6;332;;349;1;lower;
7;332;343;343;1;lower;
8;332;343;346;1;lower;
9;332;;333;1;lower;
10;332;332;333;2;upper;
11;332;332;336;2;upper;
12;332;;337;2;upper;
13;332;343;344;2;upper;
14;332;343;346;2;upper;
15;332;;333;2;upper;
16;332;;333;3;LOWER_BOUND_NOT_BELOW_UPPER_BOUND;
17;336;;352;4;rng;
18;336;;349;4;rng;
19;336;;342;4;rng;
20;337;338;342;5;max;
21;337;338;347;5;max;
22;337;347;349;5;max;
23;337;347;352;5;max;
24;337;;352;5;max;
25;337;;349;5;max;
26;342;343;343;6;r;
27;342;343;346;6;r;
28;342;343;344;6;r;
29;342;343;346;6;r;
30;342;;344;6;r;

Block Duas for method; nextSecureLong;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;1;0;this;
;332;;336;0;this;
2;0;0;9;1;lower;
;332;332;333;1;lower;
3;0;0;1;1;lower;
;332;332;336;1;lower;
4;0;;1;1;lower;
;332;;337;1;lower;
5;0;;3;1;lower;
;332;;352;1;lower;
6;0;;4;1;lower;
;332;;349;1;lower;
7;0;5;7;1;lower;
;332;343;343;1;lower;
8;0;5;6;1;lower;
;332;343;346;1;lower;
9;0;;9;1;lower;
;332;;333;1;lower;
10;0;0;9;2;upper;
;332;332;333;2;upper;
11;0;0;1;2;upper;
;332;332;336;2;upper;
12;0;;1;2;upper;
;332;;337;2;upper;
13;0;7;8;2;upper;
;332;343;344;2;upper;
14;0;7;6;2;upper;
;332;343;346;2;upper;
15;0;;9;2;upper;
;332;;333;2;upper;
16;0;;9;3;LOWER_BOUND_NOT_BELOW_UPPER_BOUND;
;332;;333;3;LOWER_BOUND_NOT_BELOW_UPPER_BOUND;
17;1;;3;4;rng;
;336;;352;4;rng;
18;1;;4;4;rng;
;336;;349;4;rng;
19;1;;5;4;rng;
;336;;342;4;rng;
20;1;1;5;5;max;
;337;338;342;5;max;
21;1;1;2;5;max;
;337;338;347;5;max;
22;1;2;4;5;max;
;337;347;349;5;max;
23;1;2;3;5;max;
;337;347;352;5;max;
24;1;;3;5;max;
;337;;352;5;max;
25;1;;4;5;max;
;337;;349;5;max;
26;5;5;7;6;r;
;342;343;343;6;r;
27;5;5;6;6;r;
;342;343;346;6;r;
28;5;7;8;6;r;
;342;343;344;6;r;
29;5;7;6;6;r;
;342;343;346;6;r;
30;5;;8;6;r;
;342;;344;6;r;
