Number of Variables;8;
Variables:;
0;;rng;
1;;n;
2;;byteArray;
3;;bits;
4;;arr$;
5;;len$;
6;;i$;
7;;val;

Number of Block duas;26;
Line Duas for method; nextLong;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;241;;246;0;rng;
2;241;241;242;1;n;
3;241;241;256;1;n;
4;241;;256;1;n;
5;241;;252;1;n;
6;241;253;254;1;n;
7;241;253;246;1;n;
8;242;;246;2;byteArray;
9;242;;248;2;byteArray;
10;247;;251;3;bits;
11;247;;249;3;bits;
12;248;;248;4;arr$;
13;248;248;248;5;len$;
14;248;248;251;5;len$;
15;248;248;248;6;i$;
16;248;248;251;6;i$;
17;248;;248;6;i$;
18;248;;248;6;i$;
19;249;;251;3;bits;
20;249;;249;3;bits;
21;248;248;248;6;i$;
22;248;248;251;6;i$;
23;248;;248;6;i$;
24;248;;248;6;i$;
25;251;253;254;3;bits;
26;251;253;246;3;bits;
27;252;253;254;8;val;
28;252;253;246;8;val;
29;252;;254;8;val;

Block Duas for method; nextLong;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;3;0;rng;
;241;;246;0;rng;
2;0;0;2;1;n;
;241;241;242;1;n;
3;0;0;1;1;n;
;241;241;256;1;n;
4;0;;1;1;n;
;241;;256;1;n;
5;0;;5;1;n;
;241;;252;1;n;
6;0;5;6;1;n;
;241;253;254;1;n;
7;0;5;3;1;n;
;241;253;246;1;n;
8;2;;3;2;byteArray;
;242;;246;2;byteArray;
;242;;248;2;byteArray;
9;3;;5;3;bits;
;247;;251;3;bits;
10;3;;7;3;bits;
;247;;249;3;bits;
11;3;;7;4;arr$;
;248;;248;4;arr$;
12;3;4;7;5;len$;
;248;248;248;5;len$;
13;3;4;5;5;len$;
;248;248;251;5;len$;
14;3;4;7;6;i$;
;248;248;248;6;i$;
15;3;4;5;6;i$;
;248;248;251;6;i$;
16;3;;7;6;i$;
;248;;248;6;i$;
;248;;248;6;i$;
17;7;;5;3;bits;
;249;;251;3;bits;
18;7;;7;3;bits;
;249;;249;3;bits;
19;7;4;7;6;i$;
;248;248;248;6;i$;
20;7;4;5;6;i$;
;248;248;251;6;i$;
21;7;;7;6;i$;
;248;;248;6;i$;
;248;;248;6;i$;
22;5;5;6;3;bits;
;251;253;254;3;bits;
23;5;5;3;3;bits;
;251;253;246;3;bits;
24;5;5;6;7;val;
;252;253;254;8;val;
25;5;5;3;7;val;
;252;253;246;8;val;
26;5;;6;7;val;
;252;;254;8;val;
