Number of Variables;5;
Variables:;
0;;this;
1;;this._inputStart;
2;;this._currentSegment;
3;;this._currentSize;
4;;curr;

Number of Block duas;20;
Line Duas for method; getCurrentSegment;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;530;530;531;0;this;
2;530;530;533;0;this;
3;530;;533;0;this;
4;530;536;538;0;this;
5;530;536;541;0;this;
6;530;;541;0;this;
7;530;;538;0;this;
8;530;;535;0;this;
9;530;;531;0;this;
10;530;530;531;1;this._inputStart;
11;530;530;533;1;this._inputStart;
12;530;;533;3;this._currentSegment;
13;530;;541;3;this._currentSegment;
14;530;536;538;4;this._currentSize;
15;530;536;541;4;this._currentSize;
16;533;534;535;2;curr;
17;533;534;536;2;curr;
18;533;536;538;2;curr;
19;533;536;541;2;curr;
20;535;;541;3;this._currentSegment;

Block Duas for method; getCurrentSegment;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;6;0;this;
;530;530;531;0;this;
2;0;0;1;0;this;
;530;530;533;0;this;
3;0;;1;0;this;
;530;;533;0;this;
4;0;2;4;0;this;
;530;536;538;0;this;
5;0;2;3;0;this;
;530;536;541;0;this;
6;0;;3;0;this;
;530;;541;0;this;
7;0;;4;0;this;
;530;;538;0;this;
8;0;;5;0;this;
;530;;535;0;this;
9;0;;6;0;this;
;530;;531;0;this;
10;0;0;6;1;this._inputStart;
;530;530;531;1;this._inputStart;
11;0;0;1;1;this._inputStart;
;530;530;533;1;this._inputStart;
12;0;;1;2;this._currentSegment;
;530;;533;3;this._currentSegment;
13;0;;3;2;this._currentSegment;
;530;;541;3;this._currentSegment;
14;0;2;4;3;this._currentSize;
;530;536;538;4;this._currentSize;
15;0;2;3;3;this._currentSize;
;530;536;541;4;this._currentSize;
16;1;1;5;4;curr;
;533;534;535;2;curr;
17;1;1;2;4;curr;
;533;534;536;2;curr;
18;1;2;4;4;curr;
;533;536;538;2;curr;
19;1;2;3;4;curr;
;533;536;541;2;curr;
20;5;;3;2;this._currentSegment;
;535;;541;3;this._currentSegment;
