Number of Variables;2;
Variables:;
0;;this;
1;;this._hasSegments;

Number of Block duas;5;
Line Duas for method; resetWithEmpty;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;157;166;167;0;this;
2;157;166;169;0;this;
3;157;;167;0;this;
4;157;166;167;7;this._hasSegments;
5;157;166;169;7;this._hasSegments;

Block Duas for method; resetWithEmpty;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;2;0;this;
;157;166;167;0;this;
2;0;0;1;0;this;
;157;166;169;0;this;
3;0;;2;0;this;
;157;;167;0;this;
4;0;0;2;1;this._hasSegments;
;157;166;167;7;this._hasSegments;
5;0;0;1;1;this._hasSegments;
;157;166;169;7;this._hasSegments;
