Number of Variables;6;
Variables:;
0;;this;
1;;this._currentSegment;
2;;sharedLen;
3;;inputBuf;
4;;start;
5;;needed;

Number of Block duas;22;
Line Duas for method; unshare;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;635;644;644;0;this;
2;635;644;645;0;this;
3;635;;645;0;this;
4;635;;650;0;this;
5;635;;651;0;this;
6;635;;648;0;this;
7;635;644;645;0;this;
8;635;644;647;0;this;
9;635;644;644;9;this._currentSegment;
10;635;644;645;9;this._currentSegment;
11;635;644;645;9;this._currentSegment;
12;635;644;647;9;this._currentSegment;
13;635;;648;9;this._currentSegment;
14;635;647;648;2;sharedLen;
15;635;647;650;2;sharedLen;
16;635;;651;2;sharedLen;
17;635;;648;2;sharedLen;
18;637;;648;4;inputBuf;
19;639;;648;6;start;
20;643;;645;8;needed;
21;643;644;645;8;needed;
22;643;644;647;8;needed;
23;645;;648;9;this._currentSegment;

Block Duas for method; unshare;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;5;0;this;
;635;644;644;0;this;
2;0;0;1;0;this;
;635;644;645;0;this;
3;0;;1;0;this;
;635;;645;0;this;
4;0;;3;0;this;
;635;;650;0;this;
;635;;651;0;this;
5;0;;4;0;this;
;635;;648;0;this;
6;0;5;1;0;this;
;635;644;645;0;this;
7;0;5;2;0;this;
;635;644;647;0;this;
8;0;0;5;1;this._currentSegment;
;635;644;644;9;this._currentSegment;
9;0;0;1;1;this._currentSegment;
;635;644;645;9;this._currentSegment;
10;0;5;1;1;this._currentSegment;
;635;644;645;9;this._currentSegment;
11;0;5;2;1;this._currentSegment;
;635;644;647;9;this._currentSegment;
12;0;;4;1;this._currentSegment;
;635;;648;9;this._currentSegment;
13;0;2;4;2;sharedLen;
;635;647;648;2;sharedLen;
14;0;2;3;2;sharedLen;
;635;647;650;2;sharedLen;
15;0;;3;2;sharedLen;
;635;;651;2;sharedLen;
16;0;;4;2;sharedLen;
;635;;648;2;sharedLen;
17;0;;4;3;inputBuf;
;637;;648;4;inputBuf;
18;0;;4;4;start;
;639;;648;6;start;
19;0;;1;5;needed;
;643;;645;8;needed;
20;0;5;1;5;needed;
;643;644;645;8;needed;
21;0;5;2;5;needed;
;643;644;647;8;needed;
22;1;;4;1;this._currentSegment;
;645;;648;9;this._currentSegment;
