Number of Variables;6;
Variables:;
0;;this;
1;;str;
2;;result;
3;;start;
4;;j;
5;;c;

Number of Block duas;60;
Line Duas for method; stemString;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;943;;964;0;this;
2;943;;957;0;this;
3;943;945;946;1;str;
4;943;945;963;1;str;
5;943;;964;1;str;
6;943;;946;1;str;
7;943;;957;1;str;
8;943;;966;2;result;
9;943;;964;2;result;
10;943;;960;2;result;
11;943;;957;2;result;
12;943;;953;2;result;
13;944;963;964;3;start;
14;944;963;966;3;start;
15;944;;964;3;start;
16;944;956;957;3;start;
17;944;956;960;3;start;
18;944;;957;3;start;
19;944;952;953;3;start;
20;944;952;945;3;start;
21;944;948;949;3;start;
22;944;948;945;3;start;
23;945;945;946;4;j;
24;945;945;963;4;j;
25;945;;946;4;j;
26;945;;945;4;j;
27;945;;957;4;j;
28;945;;949;4;j;
29;946;947;948;5;c;
30;946;947;951;5;c;
31;946;951;952;5;c;
32;946;951;956;5;c;
33;946;;960;5;c;
34;946;;953;5;c;
35;949;963;964;3;start;
36;949;963;966;3;start;
37;949;;964;3;start;
38;949;956;957;3;start;
39;949;956;960;3;start;
40;949;;957;3;start;
41;949;952;953;3;start;
42;949;952;945;3;start;
43;949;948;949;3;start;
44;949;948;945;3;start;
45;958;963;964;3;start;
46;958;963;966;3;start;
47;958;;964;3;start;
48;958;956;957;3;start;
49;958;956;960;3;start;
50;958;;957;3;start;
51;958;952;953;3;start;
52;958;952;945;3;start;
53;958;948;949;3;start;
54;958;948;945;3;start;
55;945;945;946;4;j;
56;945;945;963;4;j;
57;945;;946;4;j;
58;945;;945;4;j;
59;945;;957;4;j;
60;945;;949;4;j;

Block Duas for method; stemString;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;4;0;this;
;943;;964;0;this;
2;0;;10;0;this;
;943;;957;0;this;
3;0;1;5;1;str;
;943;945;946;1;str;
4;0;1;2;1;str;
;943;945;963;1;str;
5;0;;4;1;str;
;943;;964;1;str;
6;0;;5;1;str;
;943;;946;1;str;
7;0;;10;1;str;
;943;;957;1;str;
8;0;;3;2;result;
;943;;966;2;result;
9;0;;4;2;result;
;943;;964;2;result;
10;0;;8;2;result;
;943;;960;2;result;
11;0;;10;2;result;
;943;;957;2;result;
12;0;;12;2;result;
;943;;953;2;result;
13;0;2;4;3;start;
;944;963;964;3;start;
14;0;2;3;3;start;
;944;963;966;3;start;
15;0;;4;3;start;
;944;;964;3;start;
16;0;7;10;3;start;
;944;956;957;3;start;
17;0;7;8;3;start;
;944;956;960;3;start;
18;0;;10;3;start;
;944;;957;3;start;
19;0;11;12;3;start;
;944;952;953;3;start;
20;0;11;9;3;start;
;944;952;945;3;start;
21;0;13;14;3;start;
;944;948;949;3;start;
22;0;13;9;3;start;
;944;948;945;3;start;
23;0;1;5;4;j;
;945;945;946;4;j;
24;0;1;2;4;j;
;945;945;963;4;j;
25;0;;5;4;j;
;945;;946;4;j;
26;0;;9;4;j;
;945;;945;4;j;
27;0;;10;4;j;
;945;;957;4;j;
28;0;;14;4;j;
;945;;949;4;j;
29;5;5;13;5;c;
;946;947;948;5;c;
30;5;5;6;5;c;
;946;947;951;5;c;
31;5;6;11;5;c;
;946;951;952;5;c;
32;5;6;7;5;c;
;946;951;956;5;c;
33;5;;8;5;c;
;946;;960;5;c;
34;5;;12;5;c;
;946;;953;5;c;
35;14;2;4;3;start;
;949;963;964;3;start;
36;14;2;3;3;start;
;949;963;966;3;start;
37;14;;4;3;start;
;949;;964;3;start;
38;14;7;10;3;start;
;949;956;957;3;start;
39;14;7;8;3;start;
;949;956;960;3;start;
40;14;;10;3;start;
;949;;957;3;start;
41;14;11;12;3;start;
;949;952;953;3;start;
42;14;11;9;3;start;
;949;952;945;3;start;
43;14;13;14;3;start;
;949;948;949;3;start;
44;14;13;9;3;start;
;949;948;945;3;start;
45;10;2;4;3;start;
;958;963;964;3;start;
46;10;2;3;3;start;
;958;963;966;3;start;
47;10;;4;3;start;
;958;;964;3;start;
48;10;7;10;3;start;
;958;956;957;3;start;
49;10;7;8;3;start;
;958;956;960;3;start;
50;10;;10;3;start;
;958;;957;3;start;
51;10;11;12;3;start;
;958;952;953;3;start;
52;10;11;9;3;start;
;958;952;945;3;start;
53;10;13;14;3;start;
;958;948;949;3;start;
54;10;13;9;3;start;
;958;948;945;3;start;
55;9;1;5;4;j;
;945;945;946;4;j;
56;9;1;2;4;j;
;945;945;963;4;j;
57;9;;5;4;j;
;945;;946;4;j;
58;9;;9;4;j;
;945;;945;4;j;
59;9;;10;4;j;
;945;;957;4;j;
60;9;;14;4;j;
;945;;949;4;j;
