Number of Variables;2;
Variables:;
0;;this;
1;;this.model;

Number of Block duas;6;
Line Duas for method; getRowCount;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;106;106;107;0;this;
2;106;106;109;0;this;
3;106;;109;0;this;
4;106;106;107;1;this.model;
5;106;106;109;1;this.model;
6;106;;109;1;this.model;

Block Duas for method; getRowCount;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;2;0;this;
;106;106;107;0;this;
2;0;0;1;0;this;
;106;106;109;0;this;
3;0;;1;0;this;
;106;;109;0;this;
4;0;0;2;1;this.model;
;106;106;107;1;this.model;
5;0;0;1;1;this.model;
;106;106;109;1;this.model;
6;0;;1;1;this.model;
;106;;109;1;this.model;
