Number of Variables;2;
Variables:;
0;;this;
1;;this.node;

Number of Block duas;4;
Line Duas for method; isLeaf;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;287;287;287;0;this;
2;287;287;287;0;this;
3;287;287;287;1;this.node;
4;287;287;287;1;this.node;

Block Duas for method; isLeaf;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;3;0;this;
;287;287;287;0;this;
2;0;0;1;0;this;
;287;287;287;0;this;
3;0;0;3;1;this.node;
;287;287;287;1;this.node;
4;0;0;1;1;this.node;
;287;287;287;1;this.node;
