Number of Variables;4;
Variables:;
0;;node;
1;;prefix;
2;;name;
3;;index;

Number of Block duas;8;
Line Duas for method; getPrefix;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;597;;602;0;node;
2;597;598;599;1;prefix;
3;597;598;602;1;prefix;
4;597;;599;1;prefix;
5;602;;608;2;name;
6;603;604;605;3;index;
7;603;604;608;3;index;
8;603;;608;3;index;

Block Duas for method; getPrefix;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;1;0;node;
;597;;602;0;node;
2;0;0;4;1;prefix;
;597;598;599;1;prefix;
3;0;0;1;1;prefix;
;597;598;602;1;prefix;
4;0;;4;1;prefix;
;597;;599;1;prefix;
5;1;;2;2;name;
;602;;608;2;name;
6;1;1;3;3;index;
;603;604;605;3;index;
7;1;1;2;3;index;
;603;604;608;3;index;
8;1;;2;3;index;
;603;;608;3;index;
