Number of Variables;7;
Variables:;
0;;node;
1;;test;
2;;testName;
3;;namespaceURI;
4;;wildcard;
5;;testPrefix;
6;;nodeType;

Number of Block duas;43;
Line Duas for method; testNode;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;88;128;129;0;node;
2;88;128;134;0;node;
3;88;;130;0;node;
4;88;;113;0;node;
5;88;92;93;0;node;
6;88;92;96;0;node;
7;88;;108;0;node;
8;88;105;108;0;node;
9;88;105;111;0;node;
10;88;88;89;1;test;
11;88;88;91;1;test;
12;88;91;92;1;test;
13;88;91;112;1;test;
14;88;112;113;1;test;
15;88;112;127;1;test;
16;88;127;128;1;test;
17;88;127;134;1;test;
18;88;;129;1;test;
19;88;114;125;1;test;
20;88;114;116;1;test;
21;88;114;118;1;test;
22;88;114;121;1;test;
23;88;114;123;1;test;
24;88;;96;1;test;
25;97;105;108;3;testName;
26;97;105;111;3;testName;
27;98;;109;4;namespaceURI;
28;99;101;101;5;wildcard;
29;99;101;105;5;wildcard;
30;99;105;105;5;wildcard;
31;99;105;108;5;wildcard;
32;100;101;102;6;testPrefix;
33;100;101;105;6;testPrefix;
34;113;123;123;2;nodeType;
35;113;123;123;2;nodeType;
36;113;121;121;2;nodeType;
37;113;121;121;2;nodeType;
38;113;118;118;2;nodeType;
39;113;118;118;2;nodeType;
40;113;118;118;2;nodeType;
41;113;118;118;2;nodeType;
42;113;116;116;2;nodeType;
43;113;116;116;2;nodeType;

Block Duas for method; testNode;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;5;6;0;node;
;88;128;129;0;node;
2;0;5;4;0;node;
;88;128;134;0;node;
3;0;;6;0;node;
;88;;130;0;node;
4;0;;7;0;node;
;88;;113;0;node;
5;0;26;34;0;node;
;88;92;93;0;node;
6;0;26;27;0;node;
;88;92;96;0;node;
7;0;;29;0;node;
;88;;108;0;node;
8;0;30;29;0;node;
;88;105;108;0;node;
9;0;30;31;0;node;
;88;105;111;0;node;
10;0;0;35;1;test;
;88;88;89;1;test;
11;0;0;1;1;test;
;88;88;91;1;test;
12;0;1;26;1;test;
;88;91;92;1;test;
13;0;1;2;1;test;
;88;91;112;1;test;
14;0;2;7;1;test;
;88;112;113;1;test;
15;0;2;3;1;test;
;88;112;127;1;test;
16;0;3;5;1;test;
;88;127;128;1;test;
17;0;3;4;1;test;
;88;127;134;1;test;
18;0;;6;1;test;
;88;;129;1;test;
19;0;7;25;1;test;
;88;114;125;1;test;
20;0;7;21;1;test;
;88;114;116;1;test;
21;0;7;16;1;test;
;88;114;118;1;test;
22;0;7;12;1;test;
;88;114;121;1;test;
23;0;7;8;1;test;
;88;114;123;1;test;
24;0;;27;1;test;
;88;;96;1;test;
25;27;30;29;2;testName;
;97;105;108;3;testName;
26;27;30;31;2;testName;
;97;105;111;3;testName;
27;27;;29;3;namespaceURI;
;98;;109;4;namespaceURI;
28;27;27;32;4;wildcard;
;99;101;101;5;wildcard;
29;27;27;28;4;wildcard;
;99;101;105;5;wildcard;
30;27;28;30;4;wildcard;
;99;105;105;5;wildcard;
31;27;28;29;4;wildcard;
;99;105;108;5;wildcard;
32;27;32;33;5;testPrefix;
;100;101;102;6;testPrefix;
33;27;32;28;5;testPrefix;
;100;101;105;6;testPrefix;
34;7;8;11;6;nodeType;
;113;123;123;2;nodeType;
35;7;8;9;6;nodeType;
;113;123;123;2;nodeType;
36;7;12;15;6;nodeType;
;113;121;121;2;nodeType;
37;7;12;13;6;nodeType;
;113;121;121;2;nodeType;
38;7;16;19;6;nodeType;
;113;118;118;2;nodeType;
39;7;16;17;6;nodeType;
;113;118;118;2;nodeType;
40;7;19;17;6;nodeType;
;113;118;118;2;nodeType;
41;7;19;20;6;nodeType;
;113;118;118;2;nodeType;
42;7;21;24;6;nodeType;
;113;116;116;2;nodeType;
43;7;21;22;6;nodeType;
;113;116;116;2;nodeType;
