Number of Variables;5;
Variables:;
0;;this;
1;;object;
2;;this.node;
3;;other;
4;;other.node;

Number of Block duas;15;
Line Duas for method; equals;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;584;584;585;0;this;
2;584;584;588;0;this;
3;584;593;593;0;this;
4;584;593;593;0;this;
5;584;584;585;1;object;
6;584;584;588;1;object;
7;584;588;589;1;object;
8;584;588;592;1;object;
9;584;;592;1;object;
10;584;593;593;4;this.node;
11;584;593;593;4;this.node;
12;592;593;593;2;other;
13;592;593;593;2;other;
14;592;593;593;3;other.node;
15;592;593;593;3;other.node;

Block Duas for method; equals;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;7;0;this;
;584;584;585;0;this;
2;0;0;1;0;this;
;584;584;588;0;this;
3;0;2;5;0;this;
;584;593;593;0;this;
4;0;2;3;0;this;
;584;593;593;0;this;
5;0;0;7;1;object;
;584;584;585;1;object;
6;0;0;1;1;object;
;584;584;588;1;object;
7;0;1;6;1;object;
;584;588;589;1;object;
8;0;1;2;1;object;
;584;588;592;1;object;
9;0;;2;1;object;
;584;;592;1;object;
10;0;2;5;2;this.node;
;584;593;593;4;this.node;
11;0;2;3;2;this.node;
;584;593;593;4;this.node;
12;2;2;5;3;other;
;592;593;593;2;other;
13;2;2;3;3;other;
;592;593;593;2;other;
14;2;2;5;4;other.node;
;592;593;593;3;other.node;
15;2;2;3;4;other.node;
;592;593;593;3;other.node;
