Number of Variables;3;
Variables:;
0;;this;
1;;lang;
2;;current;

Number of Block duas;6;
Line Duas for method; isLanguage;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;296;;298;0;this;
2;296;;300;1;lang;
3;296;;298;1;lang;
4;296;297;298;2;current;
5;296;297;300;2;current;
6;296;;300;2;current;

Block Duas for method; isLanguage;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;2;0;this;
;296;;298;0;this;
2;0;;1;1;lang;
;296;;300;1;lang;
3;0;;2;1;lang;
;296;;298;1;lang;
4;0;0;2;2;current;
;296;297;298;2;current;
5;0;0;1;2;current;
;296;297;300;2;current;
6;0;;1;2;current;
;296;;300;2;current;
