Number of Variables;2;
Variables:;
0;;s1;
1;;s2;

Number of Block duas;18;
Line Duas for method; equalStrings;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;138;138;139;0;s1;
2;138;138;142;0;s1;
3;138;146;146;0;s1;
4;138;146;150;0;s1;
5;138;146;147;0;s1;
6;138;146;150;0;s1;
7;138;143;143;0;s1;
8;138;143;143;0;s1;
9;138;143;143;0;s1;
10;138;143;143;0;s1;
11;138;142;143;1;s2;
12;138;142;146;1;s2;
13;138;146;147;1;s2;
14;138;146;150;1;s2;
15;138;139;139;1;s2;
16;138;139;139;1;s2;
17;138;139;139;1;s2;
18;138;139;139;1;s2;

Block Duas for method; equalStrings;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;11;0;s1;
;138;138;139;0;s1;
2;0;0;1;0;s1;
;138;138;142;0;s1;
3;0;2;4;0;s1;
;138;146;146;0;s1;
4;0;2;3;0;s1;
;138;146;150;0;s1;
5;0;4;5;0;s1;
;138;146;147;0;s1;
6;0;4;3;0;s1;
;138;146;150;0;s1;
7;0;6;9;0;s1;
;138;143;143;0;s1;
8;0;6;7;0;s1;
;138;143;143;0;s1;
9;0;9;7;0;s1;
;138;143;143;0;s1;
10;0;9;10;0;s1;
;138;143;143;0;s1;
11;0;1;6;1;s2;
;138;142;143;1;s2;
12;0;1;2;1;s2;
;138;142;146;1;s2;
13;0;4;5;1;s2;
;138;146;147;1;s2;
14;0;4;3;1;s2;
;138;146;150;1;s2;
15;0;11;14;1;s2;
;138;139;139;1;s2;
16;0;11;12;1;s2;
;138;139;139;1;s2;
17;0;14;12;1;s2;
;138;139;139;1;s2;
18;0;14;15;1;s2;
;138;139;139;1;s2;
