Number of Variables;2;
Variables:;
0;;n;
1;;attr;

Number of Block duas;17;
Line Duas for method; getLanguage;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;304;305;306;1;n;
2;304;305;315;1;n;
3;304;306;307;1;n;
4;304;306;313;1;n;
5;304;;313;1;n;
6;304;;307;1;n;
7;308;309;309;4;attr;
8;308;309;313;4;attr;
9;308;309;310;4;attr;
10;308;309;313;4;attr;
11;308;;310;4;attr;
12;313;305;306;1;n;
13;313;305;315;1;n;
14;313;306;307;1;n;
15;313;306;313;1;n;
16;313;;313;1;n;
17;313;;307;1;n;

Block Duas for method; getLanguage;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;1;3;0;n;
;304;305;306;1;n;
2;0;1;2;0;n;
;304;305;315;1;n;
3;0;3;5;0;n;
;304;306;307;1;n;
4;0;3;4;0;n;
;304;306;313;1;n;
5;0;;4;0;n;
;304;;313;1;n;
6;0;;5;0;n;
;304;;307;1;n;
7;5;5;6;1;attr;
;308;309;309;4;attr;
8;5;5;4;1;attr;
;308;309;313;4;attr;
9;5;6;7;1;attr;
;308;309;310;4;attr;
10;5;6;4;1;attr;
;308;309;313;4;attr;
11;5;;7;1;attr;
;308;;310;4;attr;
12;4;1;3;0;n;
;313;305;306;1;n;
13;4;1;2;0;n;
;313;305;315;1;n;
14;4;3;5;0;n;
;313;306;307;1;n;
15;4;3;4;0;n;
;313;306;313;1;n;
16;4;;4;0;n;
;313;;313;1;n;
17;4;;5;0;n;
;313;;307;1;n;
