Number of Variables;1;
Variables:;
0;;coll;

Number of Block duas;6;
Line Duas for method; maxSize;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;1664;1664;1665;0;coll;
2;1664;1664;1667;0;coll;
3;1664;1667;1668;0;coll;
4;1664;1667;1671;0;coll;
5;1664;;1672;0;coll;
6;1664;;1668;0;coll;

Block Duas for method; maxSize;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;4;0;coll;
;1664;1664;1665;0;coll;
2;0;0;1;0;coll;
;1664;1664;1667;0;coll;
3;0;1;3;0;coll;
;1664;1667;1668;0;coll;
4;0;1;2;0;coll;
;1664;1667;1671;0;coll;
5;0;;2;0;coll;
;1664;;1672;0;coll;
6;0;;3;0;coll;
;1664;;1668;0;coll;
