Number of Variables;3;
Variables:;
0;;a;
1;;b;
2;;equator;

Number of Block duas;9;
Line Duas for method; isEqualCollection;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;555;559;560;0;a;
2;555;559;564;0;a;
3;555;;570;0;a;
4;555;559;560;1;b;
5;555;559;564;1;b;
6;555;;570;1;b;
7;555;555;556;2;equator;
8;555;555;559;2;equator;
9;555;;564;2;equator;

Block Duas for method; isEqualCollection;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;1;3;0;a;
;555;559;560;0;a;
2;0;1;2;0;a;
;555;559;564;0;a;
3;0;;2;0;a;
;555;;570;0;a;
4;0;1;3;1;b;
;555;559;560;1;b;
5;0;1;2;1;b;
;555;559;564;1;b;
6;0;;2;1;b;
;555;;570;1;b;
7;0;0;4;2;equator;
;555;555;556;2;equator;
8;0;0;1;2;equator;
;555;555;559;2;equator;
9;0;;2;2;equator;
;555;;564;2;equator;
