Number of Variables;2;
Variables:;
0;;iterator;
1;;closure;

Number of Block duas;5;
Line Duas for method; forAllDo;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;695;;696;0;iterator;
2;695;695;696;1;closure;
3;695;695;698;1;closure;
4;695;;698;1;closure;
5;695;;696;1;closure;

Block Duas for method; forAllDo;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;2;0;iterator;
;695;;696;0;iterator;
2;0;0;2;1;closure;
;695;695;696;1;closure;
3;0;0;1;1;closure;
;695;695;698;1;closure;
4;0;;1;1;closure;
;695;;698;1;closure;
5;0;;2;1;closure;
;695;;696;1;closure;
