Number of Variables;6;
Variables:;
0;;a;
1;;p;
2;;list;
3;;bag;
4;;element;
5;;element;

Number of Block duas;14;
Line Duas for method; subtract;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;334;;341;0;a;
2;334;337;338;2;p;
3;334;337;340;2;p;
4;334;;346;3;list;
5;334;;343;3;list;
6;335;342;343;4;bag;
7;335;342;345;4;bag;
8;335;;338;4;bag;
9;336;336;336;5;null;
10;336;336;341;5;null;
11;336;;336;5;null;
12;336;337;338;6;element;
13;336;337;340;6;element;
14;336;;338;6;element;
15;341;341;341;5;null;
16;341;341;346;5;null;
17;341;;341;5;null;
18;341;342;343;6;element;
19;341;342;345;6;element;
20;341;;343;6;element;

Block Duas for method; subtract;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;2;0;a;
;334;;341;0;a;
2;0;8;10;1;p;
;334;337;338;2;p;
3;0;8;9;1;p;
;334;337;340;2;p;
4;0;;4;2;list;
;334;;346;3;list;
5;0;;7;2;list;
;334;;343;3;list;
6;0;5;7;3;bag;
;335;342;343;4;bag;
7;0;5;6;3;bag;
;335;342;345;4;bag;
8;0;;10;3;bag;
;335;;338;4;bag;
9;8;8;10;4;element;
;336;337;338;6;element;
10;8;8;9;4;element;
;336;337;340;6;element;
11;8;;10;4;element;
;336;;338;6;element;
12;5;5;7;5;element;
;341;342;343;6;element;
13;5;5;6;5;element;
;341;342;345;6;element;
14;5;;7;5;element;
;341;;343;6;element;
