Number of Variables;4;
Variables:;
0;;coll1;
1;;coll2;
2;;aColl1;
3;;aColl2;

Number of Block duas;14;
Line Duas for method; containsAny;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;415;415;416;0;coll1;
2;415;415;422;0;coll1;
3;415;423;424;0;coll1;
4;415;423;426;0;coll1;
5;415;;416;0;coll1;
6;415;415;416;1;coll2;
7;415;415;422;1;coll2;
8;415;;422;1;coll2;
9;415;417;418;1;coll2;
10;415;417;420;1;coll2;
11;416;416;416;2;null;
12;416;416;420;2;null;
13;416;;416;2;null;
14;416;417;418;3;aColl1;
15;416;417;420;3;aColl1;
16;422;422;422;2;null;
17;422;422;428;2;null;
18;422;;422;2;null;
19;422;423;424;3;aColl2;
20;422;423;426;3;aColl2;

Block Duas for method; containsAny;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;7;0;coll1;
;415;415;416;0;coll1;
2;0;0;1;0;coll1;
;415;415;422;0;coll1;
3;0;4;6;0;coll1;
;415;423;424;0;coll1;
4;0;4;5;0;coll1;
;415;423;426;0;coll1;
5;0;;7;0;coll1;
;415;;416;0;coll1;
6;0;0;7;1;coll2;
;415;415;416;1;coll2;
7;0;0;1;1;coll2;
;415;415;422;1;coll2;
8;0;;1;1;coll2;
;415;;422;1;coll2;
9;0;10;12;1;coll2;
;415;417;418;1;coll2;
10;0;10;11;1;coll2;
;415;417;420;1;coll2;
11;10;10;12;2;aColl1;
;416;417;418;3;aColl1;
12;10;10;11;2;aColl1;
;416;417;420;3;aColl1;
13;4;4;6;3;aColl2;
;422;423;424;3;aColl2;
14;4;4;5;3;aColl2;
;422;423;426;3;aColl2;
