Number of Variables;1;
Variables:;
0;;coll;

Number of Block duas;4;
Line Duas for method; isEmpty;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;1581;1581;1581;0;coll;
2;1581;1581;1581;0;coll;
3;1581;1581;1581;0;coll;
4;1581;1581;1581;0;coll;

Block Duas for method; isEmpty;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;3;0;coll;
;1581;1581;1581;0;coll;
2;0;0;1;0;coll;
;1581;1581;1581;0;coll;
3;0;3;1;0;coll;
;1581;1581;1581;0;coll;
4;0;3;4;0;coll;
;1581;1581;1581;0;coll;
