Number of Variables;3;
Variables:;
0;;count;
1;;obj;
2;;c;

Number of Block duas;9;
Line Duas for method; getCardinalityMap;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;444;;453;1;count;
2;444;;446;1;count;
3;444;;450;1;count;
4;444;;448;1;count;
5;445;445;445;2;null;
6;445;445;453;2;null;
7;445;;445;2;null;
8;445;;450;3;obj;
9;445;;448;3;obj;
10;446;447;448;4;c;
11;446;447;450;4;c;
12;446;;450;4;c;

Block Duas for method; getCardinalityMap;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;2;0;count;
;444;;453;1;count;
2;0;;3;0;count;
;444;;446;1;count;
3;0;;4;0;count;
;444;;450;1;count;
4;0;;6;0;count;
;444;;448;1;count;
5;3;;4;1;obj;
;445;;450;3;obj;
6;3;;6;1;obj;
;445;;448;3;obj;
7;3;3;6;2;c;
;446;447;448;4;c;
8;3;3;4;2;c;
;446;447;450;4;c;
9;3;;4;2;c;
;446;;450;4;c;
