Number of Variables;2;
Variables:;
0;;input;
1;;predicate;

Number of Block duas;4;
Line Duas for method; exists;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;851;;851;0;input;
2;851;851;851;1;predicate;
3;851;851;851;1;predicate;
4;851;;851;1;predicate;

Block Duas for method; exists;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;;2;0;input;
;851;;851;0;input;
2;0;0;3;1;predicate;
;851;851;851;1;predicate;
3;0;0;1;1;predicate;
;851;851;851;1;predicate;
4;0;;2;1;predicate;
;851;;851;1;predicate;
