Number of Variables;6;
Variables:;
0;;this;
1;;value;
2;;this.numElements;
3;;CANNOT_SUBSTITUTE_ELEMENT_FROM_EMPTY_ARRAY;
4;;this.startIndex;
5;;this.internalArray;

Number of Block duas;10;
Line Duas for method; substituteMostRecentElement;
Number;Def Line; Origin Line; Use Line; Var Id; Var Name;
1;510;510;511;0;this;
2;510;510;515;0;this;
3;510;;515;0;this;
4;510;;516;0;this;
5;510;;518;0;this;
6;510;;518;1;value;
7;510;510;511;2;this.numElements;
8;510;510;515;2;this.numElements;
9;510;;515;2;this.numElements;
10;510;;511;3;CANNOT_SUBSTITUTE_ELEMENT_FROM_EMPTY_ARRAY;
11;510;;515;5;this.startIndex;
12;510;;516;7;this.internalArray;
13;510;;518;7;this.internalArray;

Block Duas for method; substituteMostRecentElement;
Number;Def Block; Origin Block; Use Block; Var Id; Var Name;
1;0;0;2;0;this;
;510;510;511;0;this;
2;0;0;1;0;this;
;510;510;515;0;this;
3;0;;1;0;this;
;510;;515;0;this;
;510;;516;0;this;
;510;;518;0;this;
4;0;;1;1;value;
;510;;518;1;value;
5;0;0;2;2;this.numElements;
;510;510;511;2;this.numElements;
6;0;0;1;2;this.numElements;
;510;510;515;2;this.numElements;
7;0;;1;2;this.numElements;
;510;;515;2;this.numElements;
8;0;;2;3;CANNOT_SUBSTITUTE_ELEMENT_FROM_EMPTY_ARRAY;
;510;;511;3;CANNOT_SUBSTITUTE_ELEMENT_FROM_EMPTY_ARRAY;
9;0;;1;4;this.startIndex;
;510;;515;5;this.startIndex;
10;0;;1;5;this.internalArray;
;510;;516;7;this.internalArray;
;510;;518;7;this.internalArray;
